DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,5GNB_GOOCHLAND,1149514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1140500,0,1.95,392586.85,26843.55,468,32,38785,3061,2.36,720,8,1,1696.5,0,4575,99.96,4575,4573,6,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1140501,0,1.76,455501.41,72980.89,543,87,36476,5361,0,0,0,0,0,0,4047,99.9,4047,4043,9,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1140502,0,0.39,170288.74,63753.42,203,76,28405,3039,0,0,0,0,0,0,4404,99.95,4404,4402,9,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1140503,0,39.32,192937.98,71303.17,230,85,48645,6820,0,0,0,0,0,0.03,4562,99.91,4562,4558,18,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1140504,0.01,0.09,452984.83,86402.66,540,103,68611,5437,0.98,720,4,0,706.25,0,4015,99.9,4015,4011,22,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1140505,0,2.78,114923.93,22649.24,137,27,29304,3487,0,0,0,0,0,0,1974,99.95,1974,1973,4,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1140506,0,1.22,150156.08,269274.32,179,321,29795,2976,0.07,720,4,0,54.24,0,2101,99.95,2101,2100,5,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1140507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1140509,0,0.1,106535.32,1677.72,127,2,2826,117,0,0,0,0,0,0,234,100,234,234,0,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149500,0.02,1565.97,3831077.27,3608779.16,4567,4302,9319149,848078,31.64,2880,74.25,0,91126.13,0,608541,99.96,608531,608282,3247,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149501,0.01,1612.81,2660027.6,303667.61,3171,362,7883181,778548,0,0,0,0,0,0.01,616200,99.95,616191,615881,2920,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149502,0.03,569.87,1086324.74,97307.85,1295,116,1597583,133881,0,0,0,0,0,0.01,96053,99.95,96051,96009,640,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149503,0.02,1259.6,629984.46,88919.24,751,106,821830,55294,0,0,0,0,0,0.03,44617,99.96,44617,44597,283,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149504,0.04,273.5,666055.48,94791.27,794,113,878140,78831,0,0,0,0,0,0.01,62541,99.98,62541,62528,413,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149505,0.02,1084.93,727292.31,109890.76,867,131,1018257,78952,0,0,0,0,0,0.02,53968,99.94,53967,53936,374,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149506,0.03,870.1,601463.19,91435.83,717,109,598639,51836,0,0,0,0,0,0.03,30435,99.96,30435,30422,252,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149507,0.03,111.7,682832.69,54525.95,814,65,608042,47289,0,0,0,0,0,0,31411,99.95,31411,31394,243,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149509,0.1,13.04,470600.91,96468.99,561,115,261629,19229,0,0,0,0,0,0,10214,99.93,10212,10207,71,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149510,0.01,5.14,453823.69,73819.75,541,88,319962,28972,3.63,1440,11.12,0,5225.86,0,19430,99.94,19430,19419,263,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149511,0.01,0.33,251658.24,20132.66,300,24,96551,6105,0,0,0,0,0,0,3338,99.94,3338,3336,37,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149512,0.06,1.75,255852.54,7549.75,305,9,26857,1346,0,0,0,0,0,0,857,100,857,857,6,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149513,0.02,0.05,59559.12,47815.07,71,57,14549,1575,0,0,0,0,0,0,844,99.88,844,843,9,0,0,0
10/07/2025,19,5GNR,Washington/Baltimore/Virginia,114,Richmond,RCMD,1149515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
Total,*,*,*,*,*,*,*,0.02,7416.4,3831077.27,3608779.16,4567,4302,23727216,2160234,7.74,6480,74.25,0,98808.98,0.01,1604361,99.95,1604337,1603605,8831,0,0,0
