DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,VNFC_TYPE,VNFC_ID,PORTTYPE,PORTID,InErrors_VM_AUPF,InOctets_VM_AUPF,InPkts_VM_AUPF,InThruPeakCnt_VM_AUPF,InThruPeak_VM_AUPF,OutErrors_VM_AUPF,OutOctets_VM_AUPF,OutPkts_VM_AUPF,OutThruPeakCnt_VM_AUPF,OutThruPeak_VM_AUPF
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UIC,0,EXTERNAL_TYPE,0,0,12,78962,358,0.07,0,8,68564,358,0.05
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UIC,0,EXTERNAL_TYPE,1,0,0,1545,358,0.01,0,0,0,358,0
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UIC,0,INTERNAL_TYPE,0,0,43,196004,358,0.46,0,28,150711,358,0.28
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UIC,0,INTERNAL_TYPE,1,0,0,1536,358,0.01,0,0,0,358,0
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UMC,1,INTERNAL_TYPE,0,0,177,1151855,357,2.53,0,168,1194322,357,2.43
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UMC,1,INTERNAL_TYPE,1,0,0,3088,357,0.01,0,0,0,357,0
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UMC,1,MANAGEMENT_TYPE,0,0,0,14656,357,0.02,0,17,29161,357,0.89
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UPC,0,EXTERNAL_TYPE,0,0,18258,16690580,358,2859.95,0,18254,14967144,358,2886.43
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UPC,0,EXTERNAL_TYPE,1,0,53621,45821002,358,2932.79,0,53807,43671621,358,2959.82
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UPC,0,INTERNAL_TYPE,0,0,16,101158,358,0.43,0,28,114250,358,0.8
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UPC,0,INTERNAL_TYPE,1,0,0,2510,358,0.01,0,0,0,358,0
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UPC,1,EXTERNAL_TYPE,0,0,5923,7837662,358,397.5,0,5820,5938136,358,401.23
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UPC,1,EXTERNAL_TYPE,1,0,59444,48956144,358,2929.88,0,59541,46816270,358,2955.75
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UPC,1,INTERNAL_TYPE,0,0,16,104799,358,0.42,0,28,119588,358,0.79
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UPC,1,INTERNAL_TYPE,1,0,0,2568,358,0.01,0,0,0,358,0
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UPC,2,EXTERNAL_TYPE,0,0,10660,11403183,358,923.54,0,10568,9423320,358,931.41
10/07/2025,16,5GNR,New York Metro,091,Central - Wayne 1,BBTP,0910200,UPC,2,EXTERNAL_TYPE,1,0,6195,7562165,358,564.12,0,6107,5708944,358,580.85
