DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,0,6.83,253335.96,49492.79,302,59,26725,2870,2.01,720,10.75,1,1449.01,0,3343,99.94,3343,3341,299,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_SACRAMENTODT_203,0360002,0.01,0.54,68786.59,28521.27,82,34,18825,3049,0.89,720,3.12,0,641.36,0,2475,99.8,2475,2470,493,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,RCKL,0360001,0,0.22,144284.06,31876.71,172,38,32151,3848,1.07,1080,4.12,0,1156.61,0,2374,100,2374,2374,361,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,RCKL,0360004,0,1.45,511705.09,76336.33,610,91,31139,5465,1.88,720,5,1,1352.63,0,3039,99.93,3039,3037,764,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,RCKL,0360013,0.01,0.49,185388.24,55364.81,221,66,45500,8260,1.44,720,5.5,0,1038.12,0,2550,99.8,2550,2545,234,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,RCKL,0360018,0,1.27,539387.49,7549.75,643,9,23214,1465,1.82,720,6,0.75,1308.63,0,1473,100,1473,1473,219,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,RCKL,0360052,0.01,1.05,282696.09,20971.52,337,25,19344,1636,0.42,720,6.62,0,306.24,0,5354,99.61,5354,5333,791,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_ARDEN_037,0360342,0,1.36,200487.73,66270,239,79,14238,1998,0,0,0,0,0,0,3712,99.41,3712,3690,671,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_ARDEN_066,0360248,0,0.01,156866.97,3355.44,187,4,1583,45,0,0,0,0,0,0,125,100,125,125,33,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_GALLERIA_044,0360201,0,9.35,217264.95,174483.05,259,208,36022,4085,0,0,0,0,0,0,4729,99.98,4729,4728,860,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_JULLIARD,0360152,0,0.29,214748.36,28521.27,256,34,15469,2100,0,0,0,0,0,0,2167,100,2167,2167,225,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_012,0360006,0,0.6,104857.6,20971.52,125,25,9026,1127,0,0,0,0,0,0,1670,96.11,1670,1605,113,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_015,0360007,0,0.79,194615.71,88919.24,232,106,15125,1726,0,0,0,0,0,0,3294,99.94,3294,3292,576,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_076,0360107,0,0.17,212231.78,33554.43,253,40,8768,1135,0,0,0,0,0,0,1583,99.94,1583,1582,279,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_093,0360106,0,0.25,74658.61,90596.97,89,108,10966,1431,0,0,0,0,0,0,1856,100,1856,1856,251,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_107,0360206,0,0.02,46976.2,43620.76,56,52,2017,526,0,0,0,0,0,0,772,99.87,772,771,67,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_LEADHILL_006,0360203,0,10.78,283534.95,112407.35,338,134,16388,3971,0,0,0,0,0,0,4790,99.87,4790,4784,1569,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_PARKWAY_047,0360237,0,0.31,98146.71,21810.38,117,26,8496,1151,0,0,0,0,0,0,1471,100,1471,1471,148,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_PARKWAY_051,0360021,0,0.54,130023.42,18454.94,155,22,25776,2780,0,0,0,0,0,0,2278,100,2278,2278,244,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_RADIO_ROAD,0360146,0.05,0.4,318767.1,108213.04,380,129,26365,5170,0,0,0,0,0,0,2438,99.92,2438,2436,340,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_SOUTHSAC_072,0360137,0,0.09,130023.42,15099.49,155,18,13512,1104,0,0,0,0,0,0,1378,100,1378,1378,126,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,CA_SAC_TRUXEL_046,0360346,0.05,0.08,15099.49,1677.72,18,2,373,122,0,0,0,0,0,0,320,99.69,320,319,11,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,RCKL,0360003,0,3.55,135895.45,32715.57,162,39,35392,2301,0,0,0,0,0,0.01,1744,99.94,1744,1743,247,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,RCKL,0360005,0.02,0.06,165255.58,26843.55,197,32,7503,2184,0,0,0,0,0,0,875,99.09,875,867,40,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,RCKL,0360008,0,0.3,369937.61,26843.55,441,32,7577,2057,0,0,0,0,0,0,1109,100,1109,1109,76,0,0,0
10/07/2025,09,ICL 1,N. California,036,Rocklin,RCKL,0360011,0.01,0.15,382520.52,46976.2,456,56,27919,4794,0,0,0,0,0,0,2777,99.89,2777,2774,325,0,0,0
