DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570131,0,0.13,138412.03,15099.49,165,18,2773,359,0.05,720,3.38,0,35.63,0,515,99.61,515,513,5,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0579051,0.02,1940.53,2598790.76,329672.29,3098,393,6554827,687468,23.59,2880,56.38,0,67943.35,0,707315,99.92,707237,706780,4944,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0579090,0,0,0,0,0,0,0,0,24.1,2880,57.75,0,69408.37,0,0,NaN,0,0,0,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570132,0.04,0.04,64592.28,838.86,77,1,409,24,0,0,0,0,0,0,176,98.86,176,174,2,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570133,0.16,0,11744.05,838.86,14,1,521,11,0,0,0,0,0,0,33,100,33,33,0,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570134,0,3.71,59559.12,50331.65,71,60,675,143,0,0,0,0,0,0,130,100,130,130,1,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570135,0.01,0.86,65431.14,20132.66,78,24,3174,354,0,0,0,0,0,0,875,99.54,875,871,3,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570136,0.01,0.2,95630.13,8388.61,114,10,2046,238,0,0,0,0,0,0,739,99.86,739,738,5,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570137,0.01,1.67,192099.12,29360.13,229,35,7848,787,0,0,0,0,0,0,1475,98.98,1475,1460,20,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570138,0.01,0.23,70464.31,52848.23,84,63,5072,499,0,0,0,0,0,0,1184,99.75,1184,1181,7,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570139,0.01,0.06,161061.27,46137.34,192,55,5121,401,0,0,0,0,0,0,333,99.7,333,332,5,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570141,0.01,0.18,120795.96,7549.75,144,9,4327,132,0,0,0,0,0,0,541,99.82,541,540,3,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570142,0.01,0,16777.22,0,20,0,45,0,0,0,0,0,0,0,36,100,36,36,0,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570143,0,0.38,658505.73,8388.61,785,10,10436,856,0,0,0,0,0,0,1337,98.65,1337,1319,1,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570144,0,0.07,153511.53,31037.85,183,37,9902,1297,0,0,0,0,0,0,1522,99.54,1522,1515,11,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0570160,0,0.08,426141.29,83047.22,508,99,4504,675,0,0,0,0,0,0,422,100,422,422,0,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0579052,0.01,119.02,1744830.46,221459.25,2080,264,3873551,401704,0,0,0,0,0,0,377775,99.95,377773,377587,1982,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0579053,0.01,100.17,1139172.97,161061.27,1358,192,2593750,269057,0,0,0,0,0,0,219189,99.96,219189,219110,1115,0,0,0
10/07/2025,17,5GNR,New England,057,Southeastern MA - W Roxbury 2,WSBO,0579100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
Total,*,*,*,*,*,*,*,0.02,2167.33,2598790.76,329672.29,3098,393,13078981,1364005,15.91,6480,57.75,0,137387.35,0,1313597,99.93,1313517,1312741,8104,0,0,0
