DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,16,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239301,0.02,57.4,1181116.01,117440.51,1408,140,1359478,131870,0,0,0,0,0,0,88618,99.93,88617,88557,618,0,0,0
10/07/2025,16,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239302,0.02,1046.9,403492.04,59559.12,481,71,490235,47011,0,0,0,0,0,0.05,27505,99.94,27502,27488,127,0,0,0
10/07/2025,16,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239303,0.1,185.7,829633.33,83047.22,989,99,392412,27431,0,0,0,0,0,0,14583,99.99,14583,14581,141,0,0,0
10/07/2025,16,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239304,0.02,454.38,1875692.75,182871.65,2236,218,3065543,277448,0,0,0,0,0,0,158794,99.71,158421,158335,919,0,0,0
10/07/2025,16,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239305,0.02,172.93,729808.9,83886.08,870,100,1061004,101898,0,0,0,0,0,0,68317,99.93,68313,68269,575,0,0,0
10/07/2025,16,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239350,0,48.35,868220.93,100663.3,1035,120,237872,33522,0,0,0,0,0,0.11,15860,99.96,15860,15853,115,0,0,0
10/07/2025,16,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239351,0.01,4.6,374131.92,28521.27,446,34,35235,3938,0,0,0,0,0,0,4644,99.94,4644,4641,38,0,0,0
10/07/2025,16,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239306,0.04,0.01,30198.99,6710.89,36,8,3885,126,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,16,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,16,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,16,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
Total,*,*,*,*,*,*,*,0.02,1970.27,1875692.75,182871.65,2236,218,6645664,623244,0,0,0,0,0,0.01,378321,99.84,377940,377724,2533,0,0,0
