DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,VNFC_TYPE,VNFC_ID,PORTTYPE,PORTID,InErrors_VM_AUPF,InOctets_VM_AUPF,InPkts_VM_AUPF,InThruPeakCnt_VM_AUPF,InThruPeak_VM_AUPF,OutErrors_VM_AUPF,OutOctets_VM_AUPF,OutPkts_VM_AUPF,OutThruPeakCnt_VM_AUPF,OutThruPeak_VM_AUPF
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UIC,0,EXTERNAL_TYPE,0,0,12,77723,358,0.1,0,8,60759,358,0.07
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UIC,0,EXTERNAL_TYPE,1,0,0,2762,358,0.01,0,0,0,358,0
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UIC,0,INTERNAL_TYPE,0,0,36,178231,358,0.25,0,25,139573,358,0.2
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UIC,0,INTERNAL_TYPE,1,0,0,2750,358,0.01,0,0,0,358,0
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UMC,0,INTERNAL_TYPE,0,0,165,1082063,358,3.76,0,160,1130406,358,2.81
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UMC,0,INTERNAL_TYPE,1,0,0,2656,358,0.01,0,0,0,358,0
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UMC,0,MANAGEMENT_TYPE,0,0,0,28128,358,0.04,0,25,28976,358,3.75
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UPC,0,EXTERNAL_TYPE,0,0,27065,30334335,358,523.93,0,26821,24768798,358,525.07
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UPC,0,EXTERNAL_TYPE,1,0,52859,55781712,358,1623.96,0,52653,48399906,358,1635.41
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UPC,0,INTERNAL_TYPE,0,0,16,111208,358,0.45,0,32,130425,358,1.32
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UPC,0,INTERNAL_TYPE,1,0,0,2700,358,0.01,0,0,0,358,0
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UPC,1,EXTERNAL_TYPE,0,0,49600,48499647,358,1479.29,0,49462,41805902,358,1492.47
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UPC,1,EXTERNAL_TYPE,1,0,27089,29776907,358,590.03,0,26846,24202958,358,594.9
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UPC,1,INTERNAL_TYPE,0,0,16,109590,358,0.43,0,31,127241,358,1.27
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320150,UPC,1,INTERNAL_TYPE,1,0,0,3394,358,0.02,0,0,0,358,0
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320170,UIC,0,EXTERNAL_TYPE,0,0,0,26,358,0,0,0,18,358,0
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320170,UIC,0,EXTERNAL_TYPE,1,0,0,9,358,0,0,0,0,358,0
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320170,UIC,0,INTERNAL_TYPE,0,0,20,86830,358,0.28,0,12,74455,358,0.61
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320170,UIC,0,INTERNAL_TYPE,1,0,0,0,358,0,0,0,0,358,0
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320170,UMC,0,INTERNAL_TYPE,0,0,141,974144,357,2.62,0,139,1033204,357,2.68
10/07/2025,23,5GNR,Central Texas,132,Fort Worth,ELSS,1320170,UMC,0,INTERNAL_TYPE,1,0,0,0,357,0,0,0,0,357,0
