DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
10/06/2025,17,5GNR,Florida,147,Sarasota - Tampa2,4G5G_303070_LAKE_WALES_FL,1477028,1,3856,0.03,8.14,95,3775,2.52,89273.87,5840.58,162,97.21,7.97,49.27,36,94.39,1.87,114.8,21.95,7607007,93400032,714190.93,6221.42,3856,3855,100,94.39,2.52,88925.92,83181.51,5841.36,124.61,2.07,0,55785.86,2122.52,6.06,1.59,64.9,2.63,0,0.03,27055.67,2852.04,12.02,1.65,61,10.17,24,16,774,0,759,62.73,36.34,0,0,4,0,0,10,1,0,0,10,0,0.13,0,NaN,NaN,0,0,1,1.17,NaN,42.35,22255,9426,-115.43,0
10/06/2025,17,5GNR,Florida,147,Sarasota - Tampa2,4G5G_303133_SEBRING_FL,1477030,1,3108,0.03,5.09,140,2962,4.73,140909.38,5659.52,145,98.59,6.66,55.49,46.32,123.89,1.57,140.84,18.89,3048611,59940888,1127275.03,8004.01,3108,3107,100,123.93,4.73,138743.45,115122.48,5659.47,158.63,5.05,0.09,89610.77,2911.88,5.74,2.02,66.04,4.55,0.03,0,24942.17,2112.38,12.97,1.2,76,12.67,23,53,1050,1,1061,64.59,51.45,0,0,1,0,0,9,1,0,0,9,0,0.31,0.11,17.24,16.08,0,0,1,2.17,NaN,40.11,18311,7345,-115.08,0
10/06/2025,17,5GNR,Florida,147,Sarasota - Tampa2,4G5G_3RD_STREET_WATER_TANK,1477222,12,16220,0.07,0.1,400,16044,2.49,248624.62,26122.41,532,98.95,11.45,91.77,76.99,56.53,1.77,149.51,52.71,1067420,1026547580,1988996.95,13303.79,16220,16208,100,56.54,2.52,235038.22,211278.01,25114.53,77.78,0.38,0,65367.36,4750.96,7.26,3.58,48.83,2.67,0.13,0.05,145312.93,16951.82,13.54,1.34,78,13,17,1,264,0,282,27.81,18.92,-585.71,-41,7,0,0,97,2,0,0,97,0,246.36,0.42,76.62,8.4,0,0,2,1.39,0,16.05,63270,10157,-113.15,0
10/06/2025,17,5GNR,Florida,147,Sarasota - Tampa2,4G5G_60TH_AND_14TH,1479066,0,334,0,0.04,2,347,0.58,4240.91,430.28,14,99.95,22.74,16.12,24.85,90.25,11.95,37.92,5.93,334,916496,33927.26,894.7,334,334,100,90.24,0.58,4167.52,3308.93,430.47,NaN,NaN,NaN,0,0,NaN,NaN,97.79,0.58,22.03,0,3308.89,204.23,25.11,9.04,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,2,0,0,11,0,2.49,18.49,17.97,50.19,0,0,2,1.57,0,9.66,2743,265,-120.12,0
10/06/2025,17,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ABSOLUTE_TRAILER,1477260,2,2390,0.08,0.45,28,2328,1.2,30872.31,2643.87,98,99.68,10.35,37.07,19.88,91.5,1.74,71.91,13.21,111302,24566810,246978.48,3434.49,2390,2388,100,91.62,1.2,28497.05,19973.46,2644.43,148.67,0,0,5253.79,184.86,3.67,2.9,69,1.33,2.59,0.09,14678.14,1151.9,15.84,0.9,13,2.17,5,0,221,0,210,18.44,6.99,0,0,4,0,0,3,1,0,0,3,NaN,0.57,0,2.06,NaN,0,0,1,1.59,0,25.76,10241,2638,-115.6,0
10/06/2025,17,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ACME_EAST_FROSTPROOF,1477365,3,1920,0.16,8.93,79,1848,4.27,48082.36,1576.5,74,98.04,6.48,24.29,17.9,105.69,0.8,124.37,12.02,1063362,11902080,384658.88,3092.86,1920,1917,100,105.66,4.54,47547.5,43762.43,1574.51,130.17,8.32,0.17,36304.92,877.44,5.5,0.68,50.83,1.8,0.3,0.24,7381.31,443.16,12.92,0.6,40,6.67,21,47,565,1,577,76.36,55.73,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,47.01,5654,2658,-115.56,0
10/06/2025,17,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ACME_SANDHILL,1477156,0,1916,0,6.41,27,1922,1.4,26056.06,2036.85,88,98.87,5.68,32.03,16.26,209.18,1.44,74.19,11.78,2280040,35589700,208448.52,2809.48,1916,1916,50,209.36,1.4,25523.2,21001.18,2037.9,113.44,0,0,487.54,57.36,3.09,0.62,200.46,1.64,0.13,0,20473.67,1538.03,6.07,1.22,10,1.67,5,0,273,0,278,1.91,2.81,0,0,26,0,0,32,3,0,0,32,0,7.14,8.77,79.19,5.58,0,0,3,1.46,0,44.9,17385,7805,-115.42,0
10/06/2025,17,5GNR,Florida,147,Sarasota - Tampa2,4G5G_AIR_STAR_TREK,1477268,4,3645,0.11,0.33,58,3559,1.63,100893.02,7722.88,166,98.72,11.4,38.64,42.22,64.5,1.8,68.08,10.57,514774,157208850,807144.17,11855,3645,3641,100,64.61,1.63,99068.66,66443.8,7733.14,82.69,0.73,0,45097.31,2366.32,10.16,1.18,41.52,1.96,4.68,0.15,21079.44,1115.52,17.56,0.96,77,8.56,25,7,960,0,997,45.52,30.6,0,0,23,0,0,67,3,0,0,67,0,17.6,3.01,29.72,4.02,0,0,3,1.78,0,14.03,43036,6040,-115.47,0
10/06/2025,17,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ALHAMBRA,1477149,2,1410,0.14,0.32,28,1440,1.94,33819.42,2887.3,84,99.3,11.89,22.86,19.88,84.95,6.89,65.19,12.76,66376,20986440,270555.33,4150.32,1410,1408,100,86.59,1.94,23182.37,17720.2,2356.3,104.27,0,0,5613.66,107.85,3.52,0.93,80.48,2.26,0.41,0.17,7758.22,1053.51,17.98,5.99,12,1.71,7,0,202,0,204,24.22,4.58,0,0,40,0,0,50,2,0,0,50,0,90.58,3.1,159.17,2.65,0,0,2,2.43,0,18.71,14858,2780,-115.73,0
10/06/2025,17,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ANCHORAGE,1477137,1,6225,0.02,3.64,225,6252,3.6,61084.25,3211.76,177,98.73,11.03,9.68,19.51,81.09,10.12,71,11.9,9646226,265147650,488673.97,6883.17,6225,6224,100,81.29,3.19,59705.03,40965.45,3224.35,123.48,0.24,0,10244.24,1.12,5.33,0.01,66.08,4.88,4.33,0,30691.47,6.48,15.2,0.87,56,5.09,14,4,1689,0,1656,17.16,0.03,0,0,20,0,0,59,2,0,0,59,0,1.02,0.16,46.8,25.58,0,0,2,1.61,0,32.26,41051,13245,-116.9,0
