DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,SECTOR,CARRIER,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,RssiPathAvg_Path0,RssiPathAvg_Path1,RssiPathAvg_Path2,RssiPathAvg_Path3,RssiPathAvg,S5NR_PDCCH_Blocking_Tot_%,S5NC_MaxUENo_SPID125,S5ND_TotalMACDataVolumeDL_MB_SPID125,S5ND_DLUeThru_Mbps_SPID125,S5NC_ERAB_Drop_Rate_FWA_%_num,S5NC_ERAB_Drop_Rate_FWA_%,S5NC_ERABSetupFailureRate%_QCI132,S5NR_TotalERABSetupFailureRate_%_num,S5NR_TotalERABSetupFailureRate_%_den,S5NC_DRBDrop_num_SA,S5NC_DRBDrop_den_SA,S5NC_DRBSetupFail_%_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,S5NR_IntragNBHOFailRate_%,S5NR_IntragNBHOFailRate_den,S5NR_IntragNBHOFailRate_num,S5NR_IntergNBHOFailRate_%,S5NR_IntergNBHOFailRate_den,S5NR_IntergNBHOFailRate_num,S5NR_AvgRRCconnectedUsersPerDU_PerCell,Sum_DLRLCDataVolume_MB
09/27/2025,10,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,290_NFB,3052,181,10,0.4,12,3032,100,1509,1508,27437.37,17.2,208.04,1.68,1.45,1.09,0.52,8.03,14,24286.73,0.07,1178.67,2318.88,20.92,2.78,0.14,NaN,0,0.39,0,NaN,0,-89.06,-88.99,-89.15,-89.1,-89.06,0.62,7,1145,299.23,0,0,0,1,1509,5,3700,0,0,3552,0.16,1269,2,0,76,0,22.49,28369.5
09/27/2025,10,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,290_NFB,3052,181,11,0.22,3,1345,100,1168,1168,9121.18,8.41,210.83,0.68,0.7,0.74,0.49,8.37,17.31,7438.09,0,697.12,1195.92,13.69,6.83,0.5,NaN,0,0.29,0,NaN,0,-91.53,-91.56,-91.55,-91.61,-91.58,0.43,2,15.42,NaN,0,0,0,0,1168,3,604,0,0,706,0.16,638,1,0,11,0,8.91,7778.22
09/27/2025,10,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,290_NFB,3052,182,10,0.33,12,3630,100,1331,1331,14926.93,8.48,179.58,2.41,1.65,0.48,1.23,8.6,16.26,12561.43,0,833.46,1694.85,15.94,5.82,0.3,NaN,0,0.55,0,NaN,0,-87.57,-87.64,-87.65,-87.7,-87.55,0.74,1,0.43,NaN,0,0,0,0,1331,6,2027,0,0,2009,0.7,2012,14,1.52,66,1,14.98,15152.97
09/27/2025,10,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,290_NFB,3052,182,11,0.41,4,972,100,440,440,4515.65,4.02,225.48,0.41,0.46,0.55,1,8.8,18.11,3877.67,0,247.31,422.57,4.21,7.93,0.34,NaN,0,0,0,NaN,0,-91.11,-91.22,-91.07,-91.1,-91.05,0.4,0,0,NaN,0,NaN,NaN,0,440,1,293,0,0,421,0.53,570,3,0,22,0,3.17,4125.76
09/27/2025,10,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,290_NFB,3052,183,10,0.68,10,1474,100,450,450,4079.99,2.72,244.95,1.49,1.08,0.46,2.36,8.82,16.39,3383.19,0,303.88,713.29,7.02,5.06,2.06,NaN,0,0.59,0,NaN,0,-88.66,-88.57,-88.6,-88.72,-88.64,0.88,0,0,NaN,0,NaN,NaN,0,450,13,631,0.15,1,646,0.94,1066,10,0,32,0,3.69,4187.25
09/27/2025,10,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,290_NFB,3052,183,11,0.29,1,344,100,121,121,1143.53,1.07,142.52,0.53,0.58,0.75,0.88,8.72,17.59,798.74,0,38.1,73.58,1.33,2.8,0,NaN,0,0,0,NaN,0,-92.03,-92.08,-91.97,-92.16,-92.15,0.66,0,0,NaN,0,NaN,NaN,0,121,0,117,0,0,162,1.51,265,4,0,5,0,0.86,995.34
09/27/2025,10,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,2265,64,7,8.32,66,793,100,333,333,228.85,5.07,8.09,3.8,3.13,1.76,20.77,8.66,12.5,217.57,0,3.08,79.4,1.44,2.9,0.47,NaN,0,2.7,0,NaN,0,-98.39,-98.86,-98.49,-99,-98.69,3.43,0,0,NaN,0,NaN,NaN,0,333,4,854,0.08,1,1197,0,365,0,0,26,0,1.27,326.24
09/27/2025,10,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,2265,65,7,3.22,52,1616,100,607,603,699.68,13.4,16.98,7.56,5.99,4.01,14.55,8.65,10.98,667.31,0.66,8.9,161.79,4.04,1.73,0.17,NaN,0,0.38,0,NaN,0,-99.65,-99.89,-97.44,-100.16,-99.28,6.03,0,0.21,NaN,0,NaN,NaN,4,607,4,2390,0,0,3396,0,749,0,1,100,1,2,1550.87
09/27/2025,10,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,2265,66,7,12.15,88,724,100,214,214,498.57,8.84,7.94,4.53,3.8,2.57,13.79,8.64,10.88,299,0,5.6,111.72,2.33,3.31,0.99,NaN,0,2.95,0,NaN,0,-98.66,-99.67,-98.5,-99.65,-99.12,3.99,0,0,NaN,0,NaN,NaN,0,214,12,1216,0.07,1,1417,0,400,0,0,3,0,0.72,793.5
09/27/2025,10,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,3265,64,10,1.25,15,1196,100,395,395,4520.71,2.8,277.04,1.15,0.76,0.25,1.13,7.59,10.22,3744.52,0,267.99,420.76,12.23,2.42,0.28,NaN,0,0.37,0,NaN,0,-79.75,-79.67,-79.56,-79.75,-79.45,0.65,0,0,NaN,0,NaN,NaN,0,395,2,713,0,0,573,0.49,812,4,0,26,0,4.69,4466.38
