DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,SECTOR,CARRIER,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,RssiPathAvg_Path0,RssiPathAvg_Path1,RssiPathAvg_Path2,RssiPathAvg_Path3,RssiPathAvg,S5NR_PDCCH_Blocking_Tot_%,S5NC_MaxUENo_SPID125,S5ND_TotalMACDataVolumeDL_MB_SPID125,S5ND_DLUeThru_Mbps_SPID125,S5NC_ERAB_Drop_Rate_FWA_%_num,S5NC_ERAB_Drop_Rate_FWA_%,S5NC_ERABSetupFailureRate%_QCI132,S5NR_TotalERABSetupFailureRate_%_num,S5NR_TotalERABSetupFailureRate_%_den,S5NC_DRBDrop_num_SA,S5NC_DRBDrop_den_SA,S5NC_DRBSetupFail_%_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,S5NR_IntragNBHOFailRate_%,S5NR_IntragNBHOFailRate_den,S5NR_IntragNBHOFailRate_num,S5NR_IntergNBHOFailRate_%,S5NR_IntergNBHOFailRate_den,S5NR_IntergNBHOFailRate_num,S5NR_AvgRRCconnectedUsersPerDU_PerCell,Sum_DLRLCDataVolume_MB
09/27/2025,04,5GNR,Upstate New York,070,Buffalo,ESYR,0709006,MUSIC ART FESTIVAL TEMP 25,3657,45,10,5.56,1,18,100,16,16,39.1,0.02,639.1,0,0.01,0.74,0.95,9.59,20.98,46.45,0,1.04,1.27,0.01,1.15,0,NaN,0,0,NaN,NaN,NaN,-92.09,-92.09,-92.09,-92.09,-92.09,0.01,0,0,NaN,0,NaN,NaN,0,16,0,3,0,0,4,0,3,0,0,6,0,0.01,46.46
09/27/2025,04,5GNR,Upstate New York,070,Buffalo,ESYR,0709006,MUSIC ART FESTIVAL TEMP 25,3657,45,11,0,0,6,100,6,6,13.01,0.02,123.33,0,0,0.87,2.37,8.74,20.26,5.46,0,0.27,0.32,0.01,1.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-93.47,-93.5,-93.46,-93.35,-93.49,0,0,0,NaN,0,NaN,NaN,0,6,0,0,NaN,0,0,0,1,0,0,1,0,0.01,5.46
09/27/2025,04,5GNR,Upstate New York,070,Buffalo,ESYR,0709006,MUSIC ART FESTIVAL TEMP 25,3657,46,10,2.5,1,40,100,38,38,142.81,0.08,358.67,0,0,0.11,0.61,9.19,20.09,126.64,0,4.45,5.99,0.05,1.08,0,NaN,0,0,NaN,NaN,NaN,-92,-92,-92,-92,-92,0,0,0,NaN,0,NaN,NaN,0,38,0,5,0,0,8,0,1,0,0,19,0,0.13,143.71
09/27/2025,04,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,1,2.38,1,42,100,47,47,5.64,0.05,25.66,0,0,0.01,0.34,18.8,13.3,1.51,0,1.74,6.05,0.04,7.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.17,-115.28,-115.02,-115.13,-115.4,0,1,4.17,25.66,1,2.63,0,0,47,0,0,NaN,0,0,0,4,0,NaN,0,0,0.91,4.28
09/27/2025,04,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0097,97,1,NaN,0,0,100,4,4,503.44,0.44,212.05,0,0,0,0,18.26,20.85,358.31,0,21.74,76.67,0.14,98.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-113.44,-115.36,-112.71,-115.45,-114.24,0,1,498.93,212.05,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,362.34
09/27/2025,04,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ARGYLE_PARK-HNRT,0086,86,1,NaN,0,0,100,0,0,0.02,0,NaN,0,0,0,22.63,17.02,11.9,0,NaN,0,0.01,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.89,-115.79,-114.34,-115.29,-115.33,0,0,0,NaN,0,NaN,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0.01
09/27/2025,04,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BAILEY CLINTON-HNRT,0047,47,1,0,0,7,100,6,6,25.11,0.09,78.3,0,0,0,12.49,15.83,12.27,29.7,0,0.4,0.81,0.01,3.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.54,-115.72,-115.26,-114.37,-115.22,0,0,0,NaN,0,NaN,NaN,0,6,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.03,30.5
09/27/2025,04,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BAILEY CLINTON-HNRT,0048,48,1,0,0,1,100,1,1,0.33,0,32.77,0,0,0,2.42,17.19,14.83,0.01,0,0.01,0.05,0,7.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.95,-115.94,-115.42,-116.29,-115.9,0,0,0,NaN,0,NaN,NaN,0,1,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0.17
09/27/2025,04,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BAILEY CLINTON-HNRT,0049,49,1,0,0,2,100,2,2,6.22,0.03,15.76,0,0,0,28.4,15.8,9.35,4.26,0,0.23,0.39,0.01,1.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.18,-115.12,-115.12,-116.32,-115.69,0,0,0,NaN,0,NaN,NaN,0,2,0,0,NaN,0,0,0,1,0,NaN,0,0,0.01,4.38
09/27/2025,04,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BAILEY-33-HNRT,0016,16,1,25,1,4,100,4,4,2.8,0.02,16.34,0,0,0,1.49,17.26,14.68,0.82,0,0.15,0.75,0.01,3.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.94,-116.09,-115.52,-115.38,-115.73,0,0,0,NaN,0,NaN,NaN,0,4,0,0,NaN,0,0,0,1,0,NaN,0,0,0.01,1
