DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,SECTOR,CARRIER,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,RssiPathAvg_Path0,RssiPathAvg_Path1,RssiPathAvg_Path2,RssiPathAvg_Path3,RssiPathAvg,S5NR_PDCCH_Blocking_Tot_%,S5NC_MaxUENo_SPID125,S5ND_TotalMACDataVolumeDL_MB_SPID125,S5ND_DLUeThru_Mbps_SPID125,S5NC_ERAB_Drop_Rate_FWA_%_num,S5NC_ERAB_Drop_Rate_FWA_%,S5NC_ERABSetupFailureRate%_QCI132,S5NR_TotalERABSetupFailureRate_%_num,S5NR_TotalERABSetupFailureRate_%_den,S5NC_DRBDrop_num_SA,S5NC_DRBDrop_den_SA,S5NC_DRBSetupFail_%_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,S5NR_IntragNBHOFailRate_%,S5NR_IntragNBHOFailRate_den,S5NR_IntragNBHOFailRate_num,S5NR_IntergNBHOFailRate_%,S5NR_IntergNBHOFailRate_den,S5NR_IntergNBHOFailRate_num,S5NR_AvgRRCconnectedUsersPerDU_PerCell,Sum_DLRLCDataVolume_MB
09/27/2025,00,5GNR,Upstate New York,070,Buffalo,ESYR,0709006,MUSIC ART FESTIVAL TEMP 25,3657,45,10,1.9,17,894,100,402,401,2036.58,2.7,109.94,1.13,1.88,3.42,1.09,8.43,15.4,1852.45,0.25,1234.81,1408.11,13.2,7.82,0,100,0,0,0,NaN,0,-90.64,-90.79,-90.72,-90.75,-90.8,1.15,0,0,NaN,0,NaN,NaN,1,402,0,137,0,0,129,0,485,0,0,190,0,2.17,2170.63
09/27/2025,00,5GNR,Upstate New York,070,Buffalo,ESYR,0709006,MUSIC ART FESTIVAL TEMP 25,3657,45,11,2.63,2,76,100,51,51,316.52,0.59,184.54,0.11,0.37,2.43,0.61,8.88,16.7,194.82,0,102.02,111.89,1.75,10.21,0,NaN,0,2.5,NaN,NaN,NaN,-93.6,-93.58,-93.59,-93.61,-93.64,0.38,0,0,NaN,0,NaN,NaN,0,51,0,39,0,0,43,0,46,0,0,8,0,0.17,233.84
09/27/2025,00,5GNR,Upstate New York,070,Buffalo,ESYR,0709006,MUSIC ART FESTIVAL TEMP 25,3657,46,10,0.59,7,1185,100,648,646,3070.83,2.43,174.96,2.16,1.83,1.17,0.92,8.48,17.67,3035.76,0.31,1012.96,1155.31,10.2,5.16,0.82,100,0,0.98,0,NaN,0,-89.83,-89.8,-89.8,-89.86,-89.77,1.01,0,0,NaN,0,NaN,NaN,2,648,1,122,0,0,118,0.22,451,1,0,245,0,4.21,3224.77
09/27/2025,00,5GNR,Upstate New York,070,Buffalo,ESYR,0709006,MUSIC ART FESTIVAL TEMP 25,3657,46,11,0,0,133,100,103,102,411.72,0.66,85.19,0.17,0.36,1.83,0.47,8.76,21.41,153.33,0.97,105.63,128.98,0.94,17.14,0,100,0,0,0,NaN,0,-92.97,-93,-93,-93.08,-92.97,0.46,0,0,NaN,0,NaN,NaN,1,103,0,17,0,0,33,1.54,65,1,0,31,0,0.34,243.09
09/27/2025,00,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,1,4.35,2,46,100,51,51,26.01,0.1,74.54,0,0,0,0.28,18.68,13.83,31.09,0,2.05,7.05,0.04,7.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.57,-115.1,-115.58,-115.11,-115.59,0,1,6,31.82,1,2.56,0,0,51,0,0,NaN,0,0,0,3,0,NaN,0,0,0.89,31.09
09/27/2025,00,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,2,0,0,8,100,8,8,14.72,0.04,57.7,0,0,0,1.28,17.34,15.66,3.72,0,0.4,2.31,0.01,11.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.43,-115.33,-115.91,-115.23,-115.73,0,1,0.08,0,0,0,0,0,8,0,0,NaN,0,0,0,2,0,NaN,0,0,0.08,3.72
09/27/2025,00,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0081,81,1,0,0,11,100,10,10,326.06,1.11,79.55,0,0,0,0.31,16.62,13.36,298.54,0,2.83,11.95,0.07,2.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.85,-114.58,-115.48,-115.53,-115.36,0,0,0,NaN,0,NaN,NaN,0,10,0,0,NaN,0,0,0,4,0,NaN,0,0,0.3,298.54
09/27/2025,00,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0081,81,2,25,1,4,100,2,2,45.95,0.15,23.83,0,0,0,17.82,14.97,3.38,0.02,0,0.01,0.02,0,0.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.99,-114.86,-115.81,-115.71,-115.59,0,0,0,NaN,0,NaN,NaN,0,2,0,0,NaN,0,0,0,2,0,NaN,0,0,0,0.02
09/27/2025,00,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0082,82,1,0,0,1,100,1,1,0,0,0,0,0,0,4.08,15.62,4.78,0,0,0.01,0.01,0,1.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.48,-115.33,-114.29,-115.43,-115.14,0,0,0,NaN,0,NaN,NaN,0,1,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0
09/27/2025,00,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,1,NaN,0,0,100,4,4,988.97,0.62,193.76,0.04,0.03,0,0.03,18,19.4,397.59,0,53.56,125.69,0.26,55.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-107.53,-112.28,-114.42,-114.68,-112.23,0.03,1,987.96,193.76,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,397.79
