DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,SECTOR,CARRIER,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,RssiPathAvg_Path0,RssiPathAvg_Path1,RssiPathAvg_Path2,RssiPathAvg_Path3,RssiPathAvg,S5NR_PDCCH_Blocking_Tot_%,S5NC_MaxUENo_SPID125,S5ND_TotalMACDataVolumeDL_MB_SPID125,S5ND_DLUeThru_Mbps_SPID125,S5NC_ERAB_Drop_Rate_FWA_%_num,S5NC_ERAB_Drop_Rate_FWA_%,S5NC_ERABSetupFailureRate%_QCI132,S5NR_TotalERABSetupFailureRate_%_num,S5NR_TotalERABSetupFailureRate_%_den,S5NC_DRBDrop_num_SA,S5NC_DRBDrop_den_SA,S5NC_DRBSetupFail_%_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,S5NR_IntragNBHOFailRate_%,S5NR_IntragNBHOFailRate_den,S5NR_IntragNBHOFailRate_num,S5NR_IntergNBHOFailRate_%,S5NR_IntergNBHOFailRate_den,S5NR_IntergNBHOFailRate_num,S5NR_AvgRRCconnectedUsersPerDU_PerCell,Sum_DLRLCDataVolume_MB
09/27/2025,19,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,1,11.76,2,17,100,16,16,75.08,0.3,18.27,0,0,0,0.62,16.78,12.18,9.17,0,0.9,3.66,0.03,5.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.1,-115.16,-115.35,-114.96,-115.39,0,1,0,NaN,1,100,0,0,16,0,0,NaN,0,0,0,2,0,NaN,0,0,0.06,62.31
09/27/2025,19,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,2,0,0,2,100,2,2,4.67,0.02,20.97,0,0,0,4.31,14.44,6.47,0.01,0,0,0.01,0,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.34,-115.36,-115.76,-115.22,-115.67,0,0,0,NaN,0,NaN,NaN,0,2,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.01,0.01
09/27/2025,19,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0081,81,1,10.71,3,28,100,27,27,201.5,0.45,83.73,0,0.01,0.01,1.69,16.75,11.32,115.93,0,37.71,58.9,0.41,4.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.47,-114.06,-115.18,-115.63,-115.09,0.01,0,0,NaN,0,NaN,NaN,0,27,0,0,NaN,0,0,0,3,0,NaN,0,0,0.22,122.1
09/27/2025,19,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0081,81,2,0,0,2,100,2,2,2.78,0.03,80.43,0,0,0,5.24,16.76,9.61,0.33,0,0.3,0.34,0,4.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.69,-114.63,-115.52,-115.82,-115.41,0,0,0,NaN,0,NaN,NaN,0,2,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0.33
09/27/2025,19,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0082,82,1,16.67,1,6,100,5,5,14.12,0.03,110.05,0,0,0,2.2,16.93,11.95,11.45,0,0.36,1.01,0.01,2.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.36,-115.45,-114.15,-115.15,-115.03,0,0,0,NaN,0,NaN,NaN,0,5,0,0,NaN,0,0,0,1,0,NaN,0,0,0.03,11.45
09/27/2025,19,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,1,0,0,1,100,6,6,984.65,1.65,317.12,0.12,0.11,0,0.46,18.36,21.28,361.13,0,11.53,34.39,0.1,36.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-113.32,-115.03,-115.22,-115.05,-114.66,0.11,1,956.11,317.12,0,0,0,0,6,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,396.23
09/27/2025,19,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,2,11.11,1,9,100,11,11,1230.81,4.15,104.14,0,0,0,0.04,16.53,11.74,1890.56,0,18.56,37.1,0.24,4.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.47,-115.33,-115.83,-115.72,-115.84,0,1,1224.27,104.15,1,16.67,0,0,11,0,0,NaN,0,0,0,2,0,NaN,0,0,0.98,1890.56
09/27/2025,19,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,3,8.11,3,37,100,34,34,343.4,1.19,94.74,0.03,0.03,0,0.93,16.89,14.39,24.92,0,31.56,35.62,0.12,47.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.48,-115.61,-115.7,-116.2,-115.75,0.03,0,307.49,NaN,0,NaN,NaN,0,34,0,0,NaN,0,0,0,4,0,NaN,0,0,0.2,24.92
09/27/2025,19,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,4,14.29,1,7,100,7,7,255.45,0.97,46.49,0.06,0.06,0,0.58,16.1,14.83,6.38,0,0.43,2.78,0.02,5.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-113.38,-115.81,-115.51,-115.99,-115.17,0.06,0,241.16,NaN,0,NaN,NaN,0,7,0,0,NaN,0,0,0,3,0,NaN,0,0,0.01,6.38
09/27/2025,19,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0096,96,1,NaN,0,0,100,4,4,10545.8,4.51,301.77,0.02,0.02,0,0.04,16.98,20.71,5822.99,0,60.38,328.9,0.59,96.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-111.55,-114.18,-111.06,-112.98,-112.44,0.02,1,10517.02,301.77,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,5856.93
