DAY,HR,5G,REGION,MARKET,MARKET_DESC,S5NR_TotalERABSetupFailureRate_%,ErabAddAtt_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_DLUserPerceivedTput_Mbps,S5NR_ULUserPerceivedTput_Mbps,5GNR_ENDC_Drop_%_den,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop%,S5NR_RACH_SR%,S5NR_DLPRBUtilization_%,S5NR_ULPRBUtilization_%,S5NR_IntragNBHOFailRate_%,S5NR_IntragNBHOFailRate_den,S5NR_IntragNBHOFailRate_num,S5NR_IntergNBHOFailRate_%,S5NR_IntergNBHOFailRate_den,S5NR_IntergNBHOFailRate_num,S5NR_RACH_CB_SR%,S5NR_RACH_CF_SR%,S5NR_RACH_Att_MSG2_CB,S5NR_RACH_Att_MSG2_CF,S5NR_RACH_Att_MSG3_CB,S5NR_RACH_Att_MSG3_CF,S5NR_RACH_Att_MSG5_CB,S5NR_PUCCH_BLER_%,EndcRelBySgnb_DL_randomAccessProblem,EndcRelBySgnb_DL_rlcMaxNumRetx,EndcRelBySgnb_DL_scgReconfFailure,EndcRelBySgnb_DL_srb3IntegrityFailure,EndcRelBySgnb_DL_t310Expiry,EndcRelBySgnb_UL_outOfSync,EndcRelBySgnb_UL_srb3IntegrityFailure,EndcRelBySgnb_per_GNB,EndcRelByMeNB_radioConnectionWithUeLost,EndcRelByMenb_per_GNB,ENDCRELBYMENB_UECUSTOMSIGNATURE_FAILRADINTERPROC,ENDCRELBYMENB_UEPOWERSAVING,ENDCRELBYSGNB_MRBASEDSUSPENDRESUME,ENDCRELBYSGNB_USERINACTIVITY,EndcRelBySgnb_DL_syncReconfFailure,EndcRelBySgnb_UL_rlcMaxNumRetx,ErabAddSucc_per_GNB,CellAvailPmPeriodTime,CellAvailability,CellUnavailableTimeDown,S5NR_PUSCHAvgSINR_dB,S5NR_PUCCHAvgSINR_dB,CAUSEE1APTRANSPORTLAYERUNSPECIFIED,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NC_DRBDrop_%_SA,S5NC_DRBSetupFail_%_SA,S5NR_TotalERABSetupFailureRate_%_num,S5NR_TotalERABSetupFailureRate_%_den,S5NC_DRBDrop_num_SA,S5NC_DRBDrop_den_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,Sum_DLRLCDataVolume_MB
09/27/2025,09,5GNR,Upstate New York,070,Buffalo,0.09,1335496,15492086.98,1133059.7,13182504.45,640816.73,103.03,2.06,2046235,61584,3.01,60.28,2.06,2.54,0.32,757321,2415,0.77,283462,2173,60.06,60.47,3379084,3928717,2140832,2375702,2029512,1.7,28539,238,7,0,2376,0,0,8901,0,624421,73954,30,0,61547,8022,9,1334292,24734148,95.27,1171874,12.6,8.75,0,0,2.26,2.76,2.43,1.94,0.19,1204,1335496,26211,1351204,2632,1355567,15417757.77
Total,*,*,*,*,*,0.09,1335496,15492086.98,1133059.7,13182504.45,640816.73,103.03,2.06,2046235,61584,3.01,60.28,2.06,2.54,0.32,757321,2415,0.77,283462,2173,60.06,60.47,3379084,3928717,2140832,2375702,2029512,1.7,28539,238,7,0,2376,0,0,8901,0,624421,73954,30,0,61547,8022,9,1334292,24734148,95.27,1171874,12.6,8.75,0,0,2.26,2.76,2.43,1.94,0.19,1204,1335496,26211,1351204,2632,1355567,1.541775777E7
