DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,SECTOR,CARRIER,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,RssiPathAvg_Path0,RssiPathAvg_Path1,RssiPathAvg_Path2,RssiPathAvg_Path3,RssiPathAvg,S5NR_PDCCH_Blocking_Tot_%,S5NC_MaxUENo_SPID125,S5ND_TotalMACDataVolumeDL_MB_SPID125,S5ND_DLUeThru_Mbps_SPID125,S5NC_ERAB_Drop_Rate_FWA_%_num,S5NC_ERAB_Drop_Rate_FWA_%,S5NC_ERABSetupFailureRate%_QCI132,S5NR_TotalERABSetupFailureRate_%_num,S5NR_TotalERABSetupFailureRate_%_den,S5NC_DRBDrop_num_SA,S5NC_DRBDrop_den_SA,S5NC_DRBSetupFail_%_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,S5NR_IntragNBHOFailRate_%,S5NR_IntragNBHOFailRate_den,S5NR_IntragNBHOFailRate_num,S5NR_IntergNBHOFailRate_%,S5NR_IntergNBHOFailRate_den,S5NR_IntergNBHOFailRate_num,S5NR_AvgRRCconnectedUsersPerDU_PerCell,Sum_DLRLCDataVolume_MB
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,1,NaN,0,0,100,4,4,88.82,0.15,66.12,0.01,0.01,0.02,0.09,18.73,20.19,1.55,0,0.97,11.34,0.04,36.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-113.89,-115,-115.53,-115.2,-114.9,0.01,1,5.34,66.12,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,75.11
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0096,96,1,0,0,2,100,6,6,16.77,0.03,106.22,0.02,0.02,0,0.04,18.82,22.92,5.86,0,2.51,17.57,0.04,230.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-114.25,-116.07,-113.42,-114.52,-114.56,0.02,1,16.31,106.22,0,0,0,0,6,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,6.58
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0097,97,1,NaN,0,0,100,4,4,565.58,0.34,299.6,0.01,0.01,0.01,0.02,18.12,20.93,317.79,0,114.59,187.61,0.33,24.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-112.27,-114.31,-111.54,-114.53,-113.16,0.01,1,550.88,299.6,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,349.48
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ARGYLE_PARK-HNRT,0086,86,1,NaN,0,0,100,0,0,39.15,0.07,NaN,0,0,0,6.09,17.08,13.43,0,NaN,0,10.31,0.04,28.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.5,-115.38,-114.22,-114.29,-114.85,0,0,0,NaN,0,NaN,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,23.81
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ARGYLE_PARK-HNRT,0087,87,1,NaN,0,0,100,0,0,1.2,0.02,NaN,0,0,0,3.07,14.91,1.78,0,NaN,0,0.01,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.09,-114.35,-115.29,-114.95,-114.92,0,0,0,NaN,0,NaN,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,1.13
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ARGYLE_PARK-HNRT,0088,88,1,0,0,8,100,8,8,11.75,0.05,41.99,0,0,0,0.63,16.32,7.33,6.85,0,2.77,3.79,0.04,2.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.52,-114.19,-116.21,-116.59,-115.88,0,0,0,NaN,0,NaN,NaN,0,8,0,0,NaN,0,0,0,1,0,NaN,0,0,0.08,7.11
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BAILEY CLINTON-HNRT,0047,47,1,4.84,3,62,100,52,51,70.77,0.23,45.56,0.04,0.04,0.01,13.04,16.37,12.6,54.84,1.92,2.43,6.02,0.07,2.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.39,-115.25,-114.87,-114.17,-114.92,0.04,0,0,NaN,0,NaN,NaN,1,52,0,0,NaN,0,0,0,14,0,NaN,0,0,0.24,73.49
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BAILEY CLINTON-HNRT,0048,48,1,18.18,6,33,100,29,29,110.35,0.3,41.87,0.05,0.05,0.05,4.99,16.65,13.69,46.85,0,3.47,10,0.08,1.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.75,-115.14,-115.19,-115.69,-115.44,0.05,0,0,NaN,0,NaN,NaN,0,29,0,0,NaN,0,0,0,10,0,NaN,0,0,0.12,50.99
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BAILEY CLINTON-HNRT,0049,49,1,14.86,11,74,100,44,44,86.33,0.29,57.28,0.02,0.21,0.55,21.32,15.93,9.53,117,0,2.85,6.93,0.15,1.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.92,-114.76,-114.88,-116.02,-115.39,0.21,0,0,NaN,0,NaN,NaN,0,44,0,0,NaN,0,0,0,20,0,NaN,0,0,0.25,135.88
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BAILEY-33-HNRT,0016,16,1,0,0,10,100,10,10,138.56,0.37,356.19,0,0,0,1.74,16.75,14.35,51.43,0,0.97,3.42,0.02,4.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.84,-115.94,-115.51,-115.39,-115.67,0,0,0,NaN,0,NaN,NaN,0,10,0,0,NaN,0,0,0,4,0,NaN,0,0,0.03,173.53
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BAILEY-33-HNRT,0017,17,1,16.67,3,18,100,16,16,22,0.08,29.81,0,0,0,7.29,16.02,13.42,13.08,0,0.73,1.61,0.02,2.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.05,-113.58,-115.23,-115.51,-115.09,0,0,0,NaN,0,NaN,NaN,0,16,0,0,NaN,0,0,0,2,0,NaN,0,0,0.06,13.18
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BRISBURN-HNRT,0138,138,1,0,0,3,100,3,3,3.37,0.01,55.73,0,0,0,1.91,13.99,8.16,2.43,0,0.02,0.07,0,3.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116,-115.32,-114.81,-115.12,-115.31,0,0,0,NaN,0,NaN,NaN,0,3,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.03,2.43
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BRISBURN-HNRT,0139,139,1,0,0,5,100,5,5,22.44,0.07,32.89,0.01,0,0,0.83,16.23,9.69,0.73,0,0.07,0.47,0.01,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-114.42,-115.5,-114.31,-115.05,-114.82,0,0,0,NaN,0,NaN,NaN,0,5,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.01,25.63
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BUFFALO_STATE-HNRT,0033,33,1,9.68,3,31,100,31,31,166.17,0.39,80.67,0.04,0.03,0,8.92,16.53,12.87,118.02,0,5.77,15.18,0.1,3.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.48,-116.32,-115.53,-115.26,-115.89,0.03,0,0,NaN,0,NaN,NaN,0,31,0,0,NaN,0,0,0,2,0,NaN,0,0,0.19,127.24
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BUFFALO_STATE-HNRT,0034,34,1,13.33,2,15,100,14,14,71.4,0.13,120.64,0,0,0,1.09,16.98,14.23,53.37,0,3.61,7.74,0.04,5.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.83,-114.29,-114.58,-113.16,-114.46,0,0,0,NaN,0,NaN,NaN,0,14,0,0,NaN,0,0,0,2,0,NaN,0,0,0.15,53.59
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BUFFALO_STATE-HNRT,0035,35,1,9.09,1,11,100,9,9,441.34,1.13,282.33,0.03,0.03,0.03,1.48,16.52,11.18,825.59,0,1.92,29.22,0.22,0.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.34,-115.27,-115.06,-115.07,-115.44,0.03,0,0,NaN,0,NaN,NaN,0,9,0,0,NaN,0,0,0,2,0,NaN,0,0,0.11,905.65
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BUFFALO_WATERFRONT-HNRT,0069,69,1,8,4,50,100,50,50,104.43,0.29,92.97,0,0,0,10.28,16.16,12.48,63.09,0,1.64,3.84,0.04,1.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.41,-115.55,-114.74,-115.03,-115.43,0,0,0,NaN,0,NaN,NaN,0,50,0,0,NaN,0,0,0,25,0,NaN,0,0,0.14,105.43
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,BUFFALO_WATERFRONT-HNRT,0070,70,1,0,0,38,100,17,17,168.63,0.25,18.5,0.26,0.21,0.06,0.25,18.16,16.97,15.29,0,148.14,219.03,0.6,58.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-114.28,-113.38,-114.72,-114.03,-114.1,0.21,1,23.56,11.15,0,0,0,0,17,0,0,NaN,0,0,0,18,0,NaN,0,0,0.68,112.57
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,CHIPPEWA-HNRT,0120,120,1,9.09,2,22,100,21,21,86,0.17,96.97,0,0,0,0.96,16.03,11.89,58.6,0,243.53,246.58,1.09,42.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.31,-115.53,-115.42,-115.21,-115.37,0,0,0,NaN,0,NaN,NaN,0,21,0,0,NaN,0,0,0,2,0,NaN,0,0,0.25,61.38
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,CHIPPEWA-HNRT,0121,121,1,0,0,10,100,10,10,31.04,0.1,109.07,0,0,0,1.8,16.25,14.61,38.38,0,0.89,2.07,0.01,7.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.97,-115.79,-116.37,-116.6,-116.18,0,0,0,NaN,0,NaN,NaN,0,10,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.05,44.51
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,CHIPPEWA-HNRT,0122,122,1,5.26,1,19,100,17,17,181.18,0.44,109.57,0.02,0.01,0.01,0.96,16.09,14.21,71.53,0,19.95,31.17,0.19,18.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-114.03,-114.95,-114.11,-114.63,-114.43,0.01,0,0,NaN,0,NaN,NaN,0,17,0,0,NaN,0,0,0,3,0,NaN,0,0,0.29,136.42
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ERIE BASIN-HNRT,0107,107,1,14.29,1,7,100,4,4,1.22,0.01,84.26,0,0,0,48.58,16.62,11.16,0.02,0,0.02,0.05,0,3.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.07,-115.52,-115.86,-116.31,-115.94,0,0,0,NaN,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.01,2.14
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ERIE BASIN-HNRT,0108,108,1,7.14,5,70,100,52,52,514.87,0.82,26.7,0.03,0.03,0.02,2.49,17.05,12.63,131.67,0,18.66,51.72,0.33,6.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.43,-115.4,-115.2,-114.74,-115.19,0.03,0,0,NaN,0,NaN,NaN,0,52,0,0,NaN,0,0,0,18,0,0,2,0,0.76,230.29
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ERIE BASIN-HNRT,0109,109,1,4.55,2,44,100,15,15,45.36,0.15,12.99,0.02,0.02,0.06,1.91,16.63,11.43,1.1,0,0.12,1.02,0.02,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.8,-116.03,-115.55,-116.03,-115.85,0.02,0,0,NaN,0,NaN,0,0,15,0,0,NaN,0,0,0,17,0,NaN,0,0,0.03,60.8
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ERIE_COUNTY_FAIRGROUNDS-HNRT,0078,78,1,0,0,4,100,4,4,7.62,0.02,100.37,0,0,0,3.65,14.73,9.13,4.77,0,0.05,0.16,0,1.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.33,-115.2,-115.55,-115.43,-115.38,0,0,0,NaN,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.01,6.13
09/27/2025,08,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ERIE_COUNTY_FAIRGROUNDS-HNRT,0079,79,1,6.67,1,15,100,15,15,397.13,0.51,185.98,0,0,0.01,1.15,16.14,13.83,353.5,0,13.59,25.69,0.14,4.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.52,-116.62,-116.15,-115.62,-116.23,0,0,0,NaN,0,NaN,NaN,0,15,0,0,NaN,0,0,0,4,0,NaN,0,0,0.43,353.5
