DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1220050,0.08,0.13,130023.42,18454.94,155,22,17006,381,0,720,1,0,3,0,328,100,328,328,0,0,0,0
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229252,0,0,2516.58,15099.49,3,18,12,19,0,1440,0,0,0,0,33,100,33,33,0,0,0,0
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229253,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229254,0,0,0,0,0,0,0,0,0.01,1440,1,0,8.75,0,0,NaN,0,0,0,0,0,0
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229201,0,83.26,744908.39,109890.76,888,131,1188178,153418,0,0,0,0,0,0,65311,99.99,65308,65303,67,0,0,0
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229202,0.01,1.43,229009,56203.67,273,67,205009,31550,0,0,0,0,0,0,14959,99.99,14959,14958,8,0,0,0
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229203,0.02,1.28,240753.05,24326.96,287,29,88633,8600,0,0,0,0,0,0,6058,100,6058,6058,6,0,0,0
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229204,0.01,2.25,548614.96,61236.84,654,73,244316,39923,0,0,0,0,0,0,14054,100,14054,14054,31,0,0,0
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229205,0,6.07,322122.55,77175.19,384,92,338201,53960,0,0,0,0,0,0,18782,99.99,18782,18781,30,0,0,0
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229250,0,0.87,341416.35,50331.65,407,60,49710,5444,0,0,0,0,0,0,4937,99.98,4937,4936,15,0,0,0
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229251,0,0.13,91435.83,23488.1,109,28,12883,2355,0,0,0,0,0,0,1535,100,1535,1535,2,0,0,0
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229997,0,0,68786.59,0,82,0,529,3,0,0,0,0,0,0,181,100,181,181,0,0,0,0
10/07/2025,02,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
Total,*,*,*,*,*,*,*,0.01,95.42,744908.39,109890.76,888,131,2144477,295653,0,5040,1,0,11.75,0,126178,99.99,126175,126167,159,0,0,0
