DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_ARDEN_037,0360342,0,0.81,447112.81,51170.51,533,61,24513,2167,0,0,0,0,0,0,4614,99.48,4614,4590,842,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_ARDEN_066,0360248,0.01,0.04,416913.82,78014.05,497,93,2707,476,0,0,0,0,0,0,99,100,99,99,17,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,0,31.12,170288.74,26843.55,203,32,30121,3380,2.79,720,7.38,1,2007.62,0.03,3786,99.76,3779,3777,385,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_GALLERIA_044,0360201,0,13.09,280179.51,42781.9,334,51,42236,4899,0,0,0,0,0,0,7879,99.82,7879,7865,1326,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_JULLIARD,0360152,0,2.12,948751.56,40265.32,1131,48,41941,2458,0,0,0,0,0,0,2649,100,2649,2649,300,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_012,0360006,0.01,0.08,46976.2,32715.57,56,39,9315,1231,0,0,0,0,0,0,2304,98.57,2304,2271,176,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_015,0360007,0,0.33,140928.61,46137.34,168,55,23470,2409,0,0,0,0,0,0,5001,99.94,5001,4998,971,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_076,0360107,0.01,0.62,148478.36,20132.66,177,24,19245,1262,0,0,0,0,0,0,3537,99.92,3537,3534,997,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_093,0360106,0.04,3.47,292762.42,22649.24,349,27,19118,1690,0,0,0,0,0,19.03,2714,99.93,2714,2712,391,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_107,0360206,0,0.01,100663.3,10066.33,120,12,3090,343,0,0,0,0,0,0,1121,100,1121,1121,121,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_LEADHILL_006,0360203,0,11.24,245786.21,58720.26,293,70,23087,4364,0,0,0,0,0,0,6560,99.91,6560,6554,2131,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_PARKWAY_047,0360237,0,0.24,146800.64,8388.61,175,10,16239,756,0,0,0,0,0,0,1763,100,1763,1763,216,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_PARKWAY_051,0360021,0,1.73,165255.58,50331.65,197,60,32551,3436,0,0,0,0,0,0,2405,99.92,2405,2403,228,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_RADIO_ROAD,0360146,0.01,0.39,151833.8,48653.93,181,58,32730,4349,0,0,0,0,0,0,3005,99.97,3005,3004,493,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_SACRAMENTODT_203,0360002,0.05,0.46,152672.67,40265.32,182,48,21327,2738,1.12,720,4,0,809.88,0,2955,99.83,2955,2950,599,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_SOUTHSAC_072,0360137,0,0.14,140089.75,21810.38,167,26,17301,1668,0,0,0,0,0,0,2044,99.95,2044,2043,181,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,CA_SAC_TRUXEL_046,0360346,0.03,0.59,45298.48,119957.09,54,143,1550,982,0,0,0,0,0,0,546,100,546,546,25,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360001,0,0.31,208037.48,24326.96,248,29,41858,4186,1.59,1080,5.75,0,1716.87,0,3669,99.86,3669,3664,577,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360003,0,326.07,270113.18,49492.79,322,59,63191,3892,0,0,0,0,0,0.05,2536,99.96,2535,2535,329,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360004,0,2.06,274307.48,216426.09,327,258,71476,6799,2.97,720,9.88,1,2139.13,0,3814,99.9,3814,3810,1209,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360005,0.04,0.85,108213.04,10905.19,129,13,3840,1317,0,0,0,0,0,0,998,99.8,998,996,45,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360008,0,0.24,108213.04,25165.82,129,30,21503,1339,0,0,0,0,0,0,1264,100,1264,1264,82,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360011,0,0.61,221459.25,26843.55,264,32,29745,3611,0,0,0,0,0,0,2667,99.7,2667,2659,278,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360013,0.01,0.35,111568.49,83886.08,133,100,38875,5438,1.99,719,5,1,1432.14,0,2524,99.37,2524,2508,164,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360018,0,2.41,386714.83,32715.57,461,39,27869,2853,2.96,720,10.12,1,2129.49,0,1752,99.89,1752,1750,316,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360023,0.01,0.74,144284.06,26843.55,172,32,13686,2029,0,0,0,0,0,0,1860,99.84,1860,1857,262,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360037,0.01,0.94,239075.33,24326.96,285,29,26069,2612,0,0,0,0,0,0,5752,99.55,5752,5726,1022,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360042,0,1.39,197132.29,56203.67,235,67,42085,4777,0,0,0,0,0,0,1229,99.59,1229,1224,121,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360044,0.02,45.48,167772.16,32715.57,200,39,30454,4107,0,0,0,0,0,0.04,3838,99.43,3821,3816,558,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360046,0.06,0.2,143445.2,30198.99,171,36,21912,3105,0,0,0,0,0,0,1491,100,1491,1491,233,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360048,0,2.12,172805.32,86402.66,206,103,30855,4421,0,0,0,0,0,0,7423,99.7,7423,7401,1012,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360050,0,3.45,179516.21,35232.15,214,42,30151,2336,0,0,0,0,0,0,5304,99.81,5304,5294,931,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360052,0,0.68,152672.67,114923.93,182,137,27938,3992,1.19,720,11,0,856.36,0,6390,99.62,6390,6366,925,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360055,0,1.66,158544.69,85563.8,189,102,40108,7135,0,0,0,0,0,0,2108,99.95,2108,2107,266,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360057,0,0.35,119118.23,57881.4,142,69,17364,1709,0,0,0,0,0,0,2069,99.81,2069,2065,245,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360059,0,0.07,310378.5,16777.22,370,20,20386,1110,0,0,0,0,0,0,969,100,969,969,20,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360101,0,0.03,278501.79,52848.23,332,63,41179,5267,0,0,0,0,0,0,611,100,611,611,135,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360103,0.01,0.08,753297,43620.76,898,52,59577,4863,0,0,0,0,0,0,1988,99.85,1988,1985,199,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360104,0,0.03,200487.73,42781.9,239,51,40011,7736,0,0,0,0,0,0,738,99.86,738,737,97,0,0,0
10/07/2025,14,ICL 1,N. California,036,Rocklin,RCKL,0360105,0,3.65,333027.74,23488.1,397,28,17966,1529,0,0,0,0,0,6.39,2445,99.43,2445,2431,54,0,0,0
