Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'DU.DL_GTP_Data_Volume_RN_MB','DU.ENDC.Sessions.RN','DU.Intra.CU.HO.Attempts.number','DU.Max.ENDC.Sessions.RN.number','DU.Intra_CU_HO_Attempts_RN','DU.Intra_CU_HO_Success_RN','DU.Intra_CU_HO_Success_Rate_RN_pct','DU.SgNB_Modification_Attempts_RN','DU.SgNB_Modification_Success_RN','DU.SgNB_Modification_Success_Rate_RN_pct','DU.UL_GTP_Data_Volume_RN_MB','DU.Attach_Success_rate_pct_RN','DU.Attach_Success_RN_Num','DU.Attach_Success_RN_Den','DU.Drop_rate_pct_RN','DU.Drop_RN_Num','DU.Drop_RN_Den','DU.DL_Tput_RN_Mbps','DU.UL_Tput_RN_Mbps','DU.UL_TTI_Util_Rate_pct_RN','DU.DL_TTI_Util_Rate_pct_RN','DU.DL_HARQ_Residual_BLER_pct_RN','DU.UL_HARQ_Residual_BLER_pct_RN','DU.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000,2025-09-27T21:00:00-04:00,3600,143.94,60,,13,0,0,NaN,29,29,100,20.07,100,6,6,50,3,6,88.63,18.28,0.64,0.23,0.44,0.24,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000,2025-09-27T21:00:00-04:00,3600,164.64,31,,8,0,0,NaN,21,21,100,15.79,100,29,29,32.14,9,28,116.9,18.08,0.52,0.21,4.25,0.5,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000,2025-09-27T21:00:00-04:00,3600,91.18,20,,8,0,0,NaN,841,841,100,11.32,99.9,1050,1051,0.57,6,1050,84.88,18.6,0.37,0.16,1.4,0.01,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000,2025-09-27T21:00:00-04:00,3600,0,0,,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000,2025-09-27T21:00:00-04:00,3600,116.9,31,,9,30,27,90,615,615,100,18.3,99.94,1623,1624,0.56,9,1602,31.38,3.93,0.56,0.44,24.28,0.04,100
Global,*,VCP Far Edge,NR,,*,000000*000*,,3600,516.66,142,,13,30,27,90,1506,1506,100,65.48,99.93,2708,2710,1.01,27,2686,65.76,9.03,0.42,0.21,9.17,0.2,100
