Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'DU.DL_GTP_Data_Volume_RN_MB','DU.ENDC.Sessions.RN','DU.Intra.CU.HO.Attempts.number','DU.Max.ENDC.Sessions.RN.number','DU.Intra_CU_HO_Attempts_RN','DU.Intra_CU_HO_Success_RN','DU.Intra_CU_HO_Success_Rate_RN_pct','DU.SgNB_Modification_Attempts_RN','DU.SgNB_Modification_Success_RN','DU.SgNB_Modification_Success_Rate_RN_pct','DU.UL_GTP_Data_Volume_RN_MB','DU.Attach_Success_rate_pct_RN','DU.Attach_Success_RN_Num','DU.Attach_Success_RN_Den','DU.Drop_rate_pct_RN','DU.Drop_RN_Num','DU.Drop_RN_Den','DU.DL_Tput_RN_Mbps','DU.UL_Tput_RN_Mbps','DU.UL_TTI_Util_Rate_pct_RN','DU.DL_TTI_Util_Rate_pct_RN','DU.DL_HARQ_Residual_BLER_pct_RN','DU.UL_HARQ_Residual_BLER_pct_RN','DU.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000,2025-09-27T10:00:00-04:00,3600,805.44,77,,19,3,3,100,41,41,100,66.23,100,137,137,2.21,3,136,221.04,30.18,1.31,0.54,0.37,0.16,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000,2025-09-27T10:00:00-04:00,3600,192.01,36,,13,20,20,100,25,25,100,23.05,85.32,93,109,19.78,18,91,67.93,19.1,0.78,0.51,3.96,0.35,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000,2025-09-27T10:00:00-04:00,3600,689.24,32,,10,148,146,98.65,981,981,100,59.33,99.93,1344,1345,0.52,7,1343,17.24,10.33,3.4,5.8,0.89,0.06,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000,2025-09-27T10:00:00-04:00,3600,286.73,12,,6,53,53,100,71,71,100,221.72,99.16,235,237,1.32,3,228,73.98,16.05,1.62,0.45,0.81,0.13,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000,2025-09-27T10:00:00-04:00,3600,883.64,51,,14,47,47,100,887,887,100,85.7,99.9,1953,1955,0.46,9,1939,90.39,4.57,2.23,1.14,4.66,0.06,100
Global,*,VCP Far Edge,NR,,*,000000*000*,,3600,2857.06,208,,19,271,269,99.26,2005,2005,100,456.03,99.44,3762,3783,1.07,40,3737,47.92,10.94,1.87,1.69,1.5,0.11,100
