Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.5GNR.RLF.gNB.percent','GNB.5GNR.RLF.gNB.Den.number','GNB.5GNR.RLF.gNB.Num.number','GNB.ConnNoMax.number','GNB.DLTrnsmssnNackedRetransMax.number','GNB.DLTrnsmssnRetrans0.number','GNB.DLTrnsmssnRetrans1.number','GNB.EndcAddAtt.DU.per.GNB.number','GNB.ErabAddAtt.per.GNB.number','GNB.pmRadioSinrPucchDistr.gt0.lte3.number','GNB.pmRadioSinrPucchDistr.gt3.number','GNB.pmRadioSinrPucchDistr.gtneg12.lteneg9.number','GNB.pmRadioSinrPucchDistr.gtneg15.lteneg12.number','GNB.pmRadioSinrPucchDistr.gtneg3.lte0.number','GNB.pmRadioSinrPucchDistr.gtneg6.lteneg3.number','GNB.pmRadioSinrPucchDistr.gtneg9.lteneg6.number','GNB.pmRadioSinrPucchDistr.ltneg15.number','GNB.pmRadioSinrPuschDistr.1.number','GNB.pmRadioSinrPuschDistr.10.number','GNB.pmRadioSinrPuschDistr.11.number','GNB.pmRadioSinrPuschDistr.12.number','GNB.pmRadioSinrPuschDistr.2.number','GNB.pmRadioSinrPuschDistr.3.number','GNB.pmRadioSinrPuschDistr.4.number','GNB.pmRadioSinrPuschDistr.5.number','GNB.pmRadioSinrPuschDistr.6.number','GNB.pmRadioSinrPuschDistr.7.number','GNB.pmRadioSinrPuschDistr.8.number','GNB.pmRadioSinrPuschDistr.9.number','GNB.RssiPathAvg.Path0.number','GNB.RssiPathAvg.Path1.number','GNB.RssiPathAvg.Path2.number','GNB.RssiPathAvg.Path3.number','GNB.RssiPathAvg.RxPath0.number','GNB.RssiPathAvg.RxPath1.number','GNB.RssiPathAvg.RxPath2.number','GNB.RssiPathAvg.RxPath3.number','GNB.S1.U.Avg.ClRndTripTime.ms','GNB.S1.U.Avg.DLNWDataRate.Kbps','GNB.S1.U.Avg.E2E.Delay.ms','GNB.S1.U.Avg.NWDataRate.Kbps','GNB.S1.U.Avg.ULNWDataRate.Kbps','GNB.S1.U.Cl.Rnd.Trip.Time.ms','GNB.S1.U.DL.Pkt.Retran.Ratio.percent','GNB.S1.U.Max.E2E.Delay.ms','GNB.S1.U.No.of.TCP.Conn.number','GNB.S1.U.NWBytes.KB','GNB.S1.U.NWDL.Bytes.KB','GNB.S1.U.NWDL.Packets.number','GNB.S1.U.NWPackets.number','GNB.S1.U.NWUL.Bytes.KB','GNB.S1.U.NWUL.Packets.number','GNB.S1.U.Packet.Retran.Ratio.percent','GNB.S1.U.Succ.TCP.Flows.number','GNB.S1.U.TCP.Conn.DropRate.percent','GNB.S1.U.TCP.Conn.Succ.Rate.percent','GNB.S1.U.UL.Pkt.Retran.Ratio.percent','GNB.S5.AverageBRSRP.dBm','GNB.S5.AverageCQI.number','GNB.S5.AvgRRCconnectedUsers.number','GNB.S5.AvgRRCConnectionHoldTime.s','GNB.S5.BeamChangeFailureRate.percent','GNB.S5.BeamChangeTimeAvg.ms','GNB.S5.ContextSetupFailure.percent','GNB.S5.DLInitBLER.percent','GNB.S5.DLMACcaCellAggregateTput.Mbps','GNB.S5.DLMACLayerDataVolume.MB','GNB.S5.DLResidualBLER.percent','GNB.S5.DLUserPerceivedTput.den.number','GNB.S5.DLUserPerceivedTput.Mbps','GNB.S5.DLUserPerceivedTput.num.number','GNB.S5.IntragNBHOFailRate.percent','GNB.S5.IntragNBHOInterruptionTime.ms','GNB.S5.MIMOElgibilityRatio.percent','GNB.S5.MTBBeamChange.s','GNB.S5.MTBContextDrop.den.number','GNB.S5.MTBContextDrop.s','GNB.S5.MTBRRCConnectionDrop.den.number','GNB.S5.MTBRRCReestablishment.den.number','GNB.S5.MTBRRCReestablishment.s','GNB.S5.PUCCHAvgSINR.dB','GNB.S5.PUSCHAvgSINR.dB','GNB.S5.RRCConnectionBlocked.percent','GNB.S5.RRCConnectionBlocked.num.number','GNB.S5.RRCReestablishmentFailureRate.percent','GNB.S5.RRCReestablishmentFailureRate.num.number','GNB.S5.RRCSetupFailure.percent','GNB.S5.RRCSetupFailure.den.number','GNB.S5.RRCSetupFailure.num.number','GNB.S5.TotalXRABSetupFailureRate.percent','GNB.S5.TotalXRABSetupFailureRate.den.number','GNB.S5.TotalXRABSetupFailureRate.num.number','GNB.S5.UEPwrHeadroom.dB','GNB.S5.ULInitBLER.percent','GNB.S5.ULMACcaCellAggregateTput.Mbps','GNB.S5.ULMACLayerDataVolume.MB','GNB.S5.ULResidualBLER.percent','GNB.S5.ULUserPerceivedTput.Mbps','GNB.S5.X2HOFailRate.percent','GNB.S5.X2HOInterruptionTime.ms','GNB.S5NR.AdditionFailureRate.NoResources.percent','GNB.S5NR.AverageBRSRP.dBm','GNB.S5NR.AvgRRCconnectedUsersPerDU.number','GNB.S5NR.BeamChangeSuccRate.percent','GNB.S5NR.BeamChangeTimeAvg.den.number','GNB.S5NR.BeamChangeTimeAvg.ms','GNB.S5NR.BeamChangeTimeAvg.num.number','GNB.S5NR.ContextDropRate.percent','GNB.S5NR.ContextDropRate.den.number','GNB.S5NR.ContextDropRate.num.number','GNB.S5NR.DL.PDCP.AvgTput.Mbps','GNB.S5NR.DL.PDCP.DataVolume.MB','GNB.S5NR.DL.PDCP.Discard.percent','GNB.S5NR.DL.PDCP.Drop.percent','GNB.S5NR.DL.PDCP.Latency.ms','GNB.S5NR.DL.PDCP.Loss.percent','GNB.S5NR.DL.PDCP.Loss.NonSplit.NR.percent','GNB.S5NR.DL.PDCP.Loss.Split.LTE.percent','GNB.S5NR.DL.PDCP.Loss.Split.NR.percent','GNB.S5NR.DL.PDCP.NonSplit.NR.AvgTput.Mbps','GNB.S5NR.DL.PDCP.NonSplit.NR.DataVolume.MB','GNB.S5NR.DL.PDCP.NonSplit.NR.Latency.ms','GNB.S5NR.DL.PDCP.ReTx.percent','GNB.S5NR.DL.PDCP.Split.LTE.AvgTput.Mbps','GNB.S5NR.DL.PDCP.Split.LTE.DataVolume.MB','GNB.S5NR.DL.PDCP.Split.LTE.Latency.ms','GNB.S5NR.DL.PDCP.Split.NR.AvgTput.Mbps','GNB.S5NR.DL.PDCP.Split.NR.DataVolume.MB','GNB.S5NR.DL.PDCP.Split.NR.Latency.ms','GNB.S5NR.DLInitBLER.percent','GNB.S5NR.DLMACcellAggregateTput.Mbps','GNB.S5NR.DLMACcellAggregateTput.Mbps.FR1FDD.Mbps','GNB.S5NR.DLMACcellTputPotential.Mbps','GNB.S5NR.DLMACcellTputPotential.Mbps.FR1FDD.Mbps','GNB.S5NR.DLMACLayerDataVolume.MB','GNB.S5NR.DLPRBUtilization.percent','GNB.S5NR.DLResidualBLER.percent','GNB.S5NR.DLRLCcellAggregateTput.Mbps','GNB.S5NR.DLRLCcellAggregateTput.Mbps.FR1FDD.Mbps','GNB.S5NR.DLRLCReTx.percent','GNB.S5NR.DLTTIUtilization.percent','GNB.S5NR.DLUserPerceivedTput.Mbps','GNB.S5NR.IntergNBHOFailRate.percent','GNB.S5NR.IntergNBHOFailRate.den.number','GNB.S5NR.IntergNBHOFailRate.num.number','GNB.S5NR.IntragNBHOFailRate.percent','GNB.S5NR.IntragNBHOFailRate.den.number','GNB.S5NR.IntragNBHOFailRate.num.number','GNB.S5NR.MaxRRCconnectedUsersPerDU.number','GNB.S5NR.MTBBeamChange.s','GNB.S5NR.PUCCHAvgSINR.dB','GNB.S5NR.PUSCHAvgSINR.dB','GNB.S5NR.ReConfigurationFailureRate.percent','GNB.S5NR.TotalDLRLCLayerDataVolume.MB','GNB.S5NR.TotalERABSetupFailureRate.percent','GNB.S5NR.TotalULRLCLayerDataVolume.MB','GNB.S5NR.TotRRCConnectionHoldTime.s','GNB.S5NR.UL.PDCP.AvgTput.Mbps','GNB.S5NR.UL.PDCP.DataVolume.MB','GNB.S5NR.UL.PDCP.Latency.ms','GNB.S5NR.UL.PDCP.Loss.percent','GNB.S5NR.UL.PDCP.NonSplit.NR.AvgTput.Mbps','GNB.S5NR.UL.PDCP.NonSplit.NR.DataVolume.MB','GNB.S5NR.UL.PDCP.NonSplit.NR.Latency.ms','GNB.S5NR.UL.PDCP.Split.LTE.AvgTput.Mbps','GNB.S5NR.UL.PDCP.Split.LTE.DataVolume.MB','GNB.S5NR.UL.PDCP.Split.LTE.Latency.ms','GNB.S5NR.UL.PDCP.Split.NR.AvgTput.Mbps','GNB.S5NR.UL.PDCP.Split.NR.DataVolume.MB','GNB.S5NR.UL.PDCP.Split.NR.Latency.ms','GNB.S5NR.ULInitBLER.percent','GNB.S5NR.ULMACcellAggregateTput.Mbps','GNB.S5NR.ULMACcellAggregateTput.Mbps.FR1FDD.Mbps','GNB.S5NR.ULMACcellTputPotential.Mbps','GNB.S5NR.ULMACcellTputPotential.Mbps.FR1FDD.Mbps','GNB.S5NR.ULMACLayerDataVolume.MB','GNB.S5NR.ULPRBUtilization.percent','GNB.S5NR.ULResidualBLER.percent','GNB.S5NR.ULRLCcellAggregateTput.Mbps','GNB.S5NR.ULRLCcellAggregateTput.Mbps.FR1FDD.Mbps','GNB.S5NR.ULTTIUtilization.percent','GNB.S5NR.ULUserPerceivedTput.Mbps','GNB.ULTrnsmssnNackedRetransMax.number','GNB.ULTrnsmssnRetrans0.number','GNB.ULTrnsmssnRetrans1.number','GNB.5GNR.ContextDropPct.CRR.percent','GNB.5GNR.ContextDropPct.CRR.den.number','GNB.5GNR.ContextDropPct.CRR.Num.number'
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0700002,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0700021,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0700023,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0709001,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0709003,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0709006,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0700011,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0700022,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0709002,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0709004,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0709007,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0709089,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,HNRT,0709099,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,ROCH100_HNRT,0700100,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,Upstate New York,VCP Far Edge,NR,,SABRES_ARENA_IBS_2,0700012,2025-09-27T10:00:00-04:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global,*,VCP Far Edge,NR,,*,000000*,Total *:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
