Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'DU.DL_GTP_Data_Volume_RN_MB','DU.ENDC.Sessions.RN','DU.Intra.CU.HO.Attempts.number','DU.Max.ENDC.Sessions.RN.number','DU.Intra_CU_HO_Attempts_RN','DU.Intra_CU_HO_Success_RN','DU.Intra_CU_HO_Success_Rate_RN_pct','DU.SgNB_Modification_Attempts_RN','DU.SgNB_Modification_Success_RN','DU.SgNB_Modification_Success_Rate_RN_pct','DU.UL_GTP_Data_Volume_RN_MB','DU.Attach_Success_rate_pct_RN','DU.Attach_Success_RN_Num','DU.Attach_Success_RN_Den','DU.Drop_rate_pct_RN','DU.Drop_RN_Num','DU.Drop_RN_Den','DU.DL_Tput_RN_Mbps','DU.UL_Tput_RN_Mbps','DU.UL_TTI_Util_Rate_pct_RN','DU.DL_TTI_Util_Rate_pct_RN','DU.DL_HARQ_Residual_BLER_pct_RN','DU.UL_HARQ_Residual_BLER_pct_RN','DU.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000,2025-09-27T09:00:00-04:00,3600,160.34,70,,19,0,0,NaN,30,30,100,23.92,100,105,105,0,0,105,85.73,18.55,0.75,0.27,0.35,0.37,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000,2025-09-27T09:00:00-04:00,3600,396.03,22,,14,5,4,80,29,29,100,16.95,86.84,66,76,31.67,19,60,141.82,17.55,0.51,0.36,2.06,0.4,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000,2025-09-27T09:00:00-04:00,3600,171.75,19,,7,28,28,100,895,895,100,28.92,100,1183,1183,0.51,6,1182,23.72,21.18,0.81,1.06,4.5,0.06,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000,2025-09-27T09:00:00-04:00,3600,0.5,1,,1,0,0,NaN,1,1,100,0.46,100,17,17,0,0,17,19.83,5.24,0.01,0,9.26,0.19,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000,2025-09-27T09:00:00-04:00,3600,484.15,38,,14,43,43,100,919,919,100,39.07,99.95,1866,1867,0.49,9,1840,96.59,4.43,1.05,0.59,8.23,0.08,100
Global,*,VCP Far Edge,NR,,*,000000*000*,,3600,1212.77,150,,19,76,75,98.68,1874,1874,100,109.32,99.66,3237,3248,1.06,34,3204,70.18,8.63,0.63,0.46,4.45,0.19,100
