Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Ericsson5GCarrier.pmEndcSetupUeAtt','Ericsson5GCarrier.EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB','Ericsson5GCarrier.EBSN_ENDC_Peak_UE_FWA_Spid125','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_pct_of_Total','Ericsson5GCarrier.5GNR_ENDC_Drop_pct','Ericsson5GCarrier.5GNR_ENDC_Drop_Num','Ericsson5GCarrier.5GNR_ENDC_Drop_Den','Ericsson5GCarrier.5GNR_Cell_Availability_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Num','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Den','Ericsson5GCarrier.5GNR_DL_MAC_Volume_MB'
143,Florida,VCP Far Edge,NR,,,1437221_0001_0001_10,2025-09-27T22:00:00-04:00,3600,536,86.89,2694.32,7,31.46,3.31,17,514,100,32.01,1837,5739,20992.61
143,Florida,VCP Far Edge,NR,,,1437221_0001_0001_11,2025-09-27T22:00:00-04:00,3600,324,166.29,18457.26,13,88.28,0.63,2,319,100,34.22,475,1388,9528.96
143,Florida,VCP Far Edge,NR,,,1437221_0001_0002_10,2025-09-27T22:00:00-04:00,3600,1320,1.59,0.83,4,0,6.55,90,1375,100,21.82,2946,13503,20797.74
143,Florida,VCP Far Edge,NR,,,1437221_0001_0002_11,2025-09-27T22:00:00-04:00,3600,972,69.03,2563.36,9,29.59,2.79,26,932,100,15.57,389,2499,6997.58
143,Florida,VCP Far Edge,NR,,,1437221_0001_0003_10,2025-09-27T22:00:00-04:00,3600,619,131.09,79.52,5,0.37,2.4,15,624,100,13.03,739,5671,21869.47
143,Florida,VCP Far Edge,NR,,,1437221_0001_0003_11,2025-09-27T22:00:00-04:00,3600,309,99.01,1495.03,5,41.19,3.98,10,251,100,13.77,140,1017,5245.81
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_04,2025-09-27T22:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_08,2025-09-27T22:00:00-04:00,3600,36,NaN,0,0,0,14.71,5,34,100,11.36,139,1224,391.52
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_04,2025-09-27T22:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_08,2025-09-27T22:00:00-04:00,3600,47,NaN,0,0,0,15.69,8,51,100,6.43,134,2083,1170.85
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_04,2025-09-27T22:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_08,2025-09-27T22:00:00-04:00,3600,5,NaN,0,0,0,0,0,8,100,13.3,96,722,529.51
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_08,2025-09-27T22:00:00-04:00,3600,180,NaN,0,1,0,2.22,4,180,100,34.4,396,1151,795.25
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_10,2025-09-27T22:00:00-04:00,3600,309,302.78,1711.36,5,9.45,2.93,10,341,100,54.01,1272,2355,9825.18
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_11,2025-09-27T22:00:00-04:00,3600,48,205.35,1728.48,1,85.9,6.25,2,32,100,63.34,254,401,11146.38
