Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Ericsson5GCarrier.pmEndcSetupUeAtt','Ericsson5GCarrier.EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB','Ericsson5GCarrier.EBSN_ENDC_Peak_UE_FWA_Spid125','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_pct_of_Total','Ericsson5GCarrier.5GNR_ENDC_Drop_pct','Ericsson5GCarrier.5GNR_ENDC_Drop_Num','Ericsson5GCarrier.5GNR_ENDC_Drop_Den','Ericsson5GCarrier.5GNR_Cell_Availability_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Num','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Den','Ericsson5GCarrier.5GNR_DL_MAC_Volume_MB'
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_04,2025-09-27T11:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_08,2025-09-27T11:00:00-04:00,3600,36,NaN,0,0,0,11.43,4,35,100,11.42,216,1892,859.71
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_04,2025-09-27T11:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_08,2025-09-27T11:00:00-04:00,3600,20,NaN,0,0,0,4.35,1,23,100,9.34,210,2248,1042.83
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_04,2025-09-27T11:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_08,2025-09-27T11:00:00-04:00,3600,21,NaN,0,0,0,0,0,26,100,12.35,115,931,449.8
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_08,2025-09-27T11:00:00-04:00,3600,334,NaN,0.02,1,0,0.62,2,321,100,37.59,777,2067,726.03
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_10,2025-09-27T11:00:00-04:00,3600,450,321.35,4333.53,8,36.74,2.39,12,503,100,56.77,2429,4279,11623.95
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_11,2025-09-27T11:00:00-04:00,3600,147,138.74,2810.55,3,76.53,2.11,2,95,100,64.11,509,794,4875.02
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_08,2025-09-27T11:00:00-04:00,3600,1340,36.97,5706.49,3,38.11,0.72,9,1254,100,29.4,2741,9323,9858.48
