Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'RanMarket.5GNR.RLF.gNB.percent','RanMarket.5GNR.RLF.gNB.Den.number','RanMarket.5GNR.RLF.gNB.Num.number','RanMarket.ConnNoMax.number','RanMarket.DLTrnsmssnNackedRetransMax.number','RanMarket.DLTrnsmssnRetrans0.number','RanMarket.DLTrnsmssnRetrans1.number','RanMarket.EndcAddAtt.DU.per.GNB.number','RanMarket.ErabAddAtt.per.GNB.number','RanMarket.pmRadioSinrPucchDistr.gt0.lte3.number','RanMarket.pmRadioSinrPucchDistr.gt3.number','RanMarket.pmRadioSinrPucchDistr.gtneg12.lteneg9.number','RanMarket.pmRadioSinrPucchDistr.gtneg15.lteneg12.number','RanMarket.pmRadioSinrPucchDistr.gtneg3.lte0.number','RanMarket.pmRadioSinrPucchDistr.gtneg6.lteneg3.number','RanMarket.pmRadioSinrPucchDistr.gtneg9.lteneg6.number','RanMarket.pmRadioSinrPucchDistr.ltneg15.number','RanMarket.pmRadioSinrPuschDistr.1.number','RanMarket.pmRadioSinrPuschDistr.10.number','RanMarket.pmRadioSinrPuschDistr.11.number','RanMarket.pmRadioSinrPuschDistr.12.number','RanMarket.pmRadioSinrPuschDistr.2.number','RanMarket.pmRadioSinrPuschDistr.3.number','RanMarket.pmRadioSinrPuschDistr.4.number','RanMarket.pmRadioSinrPuschDistr.5.number','RanMarket.pmRadioSinrPuschDistr.6.number','RanMarket.pmRadioSinrPuschDistr.7.number','RanMarket.pmRadioSinrPuschDistr.8.number','RanMarket.pmRadioSinrPuschDistr.9.number','RanMarket.RssiPathAvg.Path0.number','RanMarket.RssiPathAvg.Path1.number','RanMarket.RssiPathAvg.Path2.number','RanMarket.RssiPathAvg.Path3.number','RanMarket.RssiPathAvg.RxPath0.number','RanMarket.RssiPathAvg.RxPath1.number','RanMarket.RssiPathAvg.RxPath2.number','RanMarket.RssiPathAvg.RxPath3.number','RanMarket.S1.U.Avg.ClRndTripTime.ms','RanMarket.S1.U.Avg.DLNWDataRate.Kbps','RanMarket.S1.U.Avg.E2E.Delay.ms','RanMarket.S1.U.Avg.NWDataRate.Kbps','RanMarket.S1.U.Avg.ULNWDataRate.Kbps','RanMarket.S1.U.Cl.Rnd.Trip.Time.ms','RanMarket.S1.U.DL.Pkt.Retran.Ratio.percent','RanMarket.S1.U.Max.E2E.Delay.ms','RanMarket.S1.U.No.of.TCP.Conn.number','RanMarket.S1.U.NWBytes.KB','RanMarket.S1.U.NWDL.Bytes.KB','RanMarket.S1.U.NWDL.Packets.number','RanMarket.S1.U.NWPackets.number','RanMarket.S1.U.NWUL.Bytes.KB','RanMarket.S1.U.NWUL.Packets.number','RanMarket.S1.U.Packet.Retran.Ratio.percent','RanMarket.S1.U.Succ.TCP.Flows.number','RanMarket.S1.U.TCP.Conn.DropRate.percent','RanMarket.S1.U.TCP.Conn.Succ.Rate.percent','RanMarket.S1.U.UL.Pkt.Retran.Ratio.percent','RanMarket.S5.AverageBRSRP.dBm','RanMarket.S5.AverageCQI.number','RanMarket.S5.AvgRRCconnectedUsers.number','RanMarket.S5.AvgRRCConnectionHoldTime.s','RanMarket.S5.BeamChangeFailureRate.percent','RanMarket.S5.BeamChangeTimeAvg.ms','RanMarket.S5.ContextSetupFailure.percent','RanMarket.S5.DLInitBLER.percent','RanMarket.S5.DLMACcaCellAggregateTput.Mbps','RanMarket.S5.DLMACLayerDataVolume.MB','RanMarket.S5.DLResidualBLER.percent','RanMarket.S5.DLUserPerceivedTput.den.number','RanMarket.S5.DLUserPerceivedTput.Mbps','RanMarket.S5.DLUserPerceivedTput.num.number','RanMarket.S5.IntragNBHOFailRate.percent','RanMarket.S5.IntragNBHOInterruptionTime.ms','RanMarket.S5.MIMOElgibilityRatio.percent','RanMarket.S5.MTBBeamChange.s','RanMarket.S5.MTBContextDrop.den.number','RanMarket.S5.MTBContextDrop.s','RanMarket.S5.MTBRRCConnectionDrop.den.number','RanMarket.S5.MTBRRCReestablishment.den.number','RanMarket.S5.MTBRRCReestablishment.s','RanMarket.S5.PUCCHAvgSINR.dB','RanMarket.S5.PUSCHAvgSINR.dB','RanMarket.S5.RRCConnectionBlocked.percent','RanMarket.S5.RRCConnectionBlocked.num.number','RanMarket.S5.RRCReestablishmentFailureRate.percent','RanMarket.S5.RRCReestablishmentFailureRate.num.number','RanMarket.S5.RRCSetupFailure.percent','RanMarket.S5.RRCSetupFailure.den.number','RanMarket.S5.RRCSetupFailure.num.number','RanMarket.S5.TotalXRABSetupFailureRate.percent','RanMarket.S5.TotalXRABSetupFailureRate.den.number','RanMarket.S5.TotalXRABSetupFailureRate.num.number','RanMarket.S5.UEPwrHeadroom.dB','RanMarket.S5.ULInitBLER.percent','RanMarket.S5.ULMACcaCellAggregateTput.Mbps','RanMarket.S5.ULMACLayerDataVolume.MB','RanMarket.S5.ULResidualBLER.percent','RanMarket.S5.ULUserPerceivedTput.Mbps','RanMarket.S5.X2HOFailRate.percent','RanMarket.S5.X2HOInterruptionTime.ms','RanMarket.S5NR.AdditionFailureRate.NoResources.percent','RanMarket.S5NR.AverageBRSRP.dBm','RanMarket.S5NR.AvgRRCconnectedUsersPerDU.number','RanMarket.S5NR.BeamChangeSuccRate.percent','RanMarket.S5NR.BeamChangeTimeAvg.den.number','RanMarket.S5NR.BeamChangeTimeAvg.ms','RanMarket.S5NR.BeamChangeTimeAvg.num.number','RanMarket.S5NR.ContextDropRate.percent','RanMarket.S5NR.ContextDropRate.den.number','RanMarket.S5NR.ContextDropRate.num.number','RanMarket.S5NR.DL.PDCP.AvgTput.Mbps','RanMarket.S5NR.DL.PDCP.DataVolume.MB','RanMarket.S5NR.DL.PDCP.Discard.percent','RanMarket.S5NR.DL.PDCP.Drop.percent','RanMarket.S5NR.DL.PDCP.Latency.ms','RanMarket.S5NR.DL.PDCP.Loss.percent','RanMarket.S5NR.DL.PDCP.Loss.NonSplit.NR.percent','RanMarket.S5NR.DL.PDCP.Loss.Split.LTE.percent','RanMarket.S5NR.DL.PDCP.Loss.Split.NR.percent','RanMarket.S5NR.DL.PDCP.NonSplit.NR.AvgTput.Mbps','RanMarket.S5NR.DL.PDCP.NonSplit.NR.DataVolume.MB','RanMarket.S5NR.DL.PDCP.NonSplit.NR.Latency.ms','RanMarket.S5NR.DL.PDCP.ReTx.percent','RanMarket.S5NR.DL.PDCP.Split.LTE.AvgTput.Mbps','RanMarket.S5NR.DL.PDCP.Split.LTE.DataVolume.MB','RanMarket.S5NR.DL.PDCP.Split.LTE.Latency.ms','RanMarket.S5NR.DL.PDCP.Split.NR.AvgTput.Mbps','RanMarket.S5NR.DL.PDCP.Split.NR.DataVolume.MB','RanMarket.S5NR.DL.PDCP.Split.NR.Latency.ms','RanMarket.S5NR.DLInitBLER.percent','RanMarket.S5NR.DLMACcellAggregateTput.Mbps','RanMarket.S5NR.DLMACcellAggregateTput.Mbps.FR1FDD.Mbps','RanMarket.S5NR.DLMACcellTputPotential.Mbps','RanMarket.S5NR.DLMACcellTputPotential.Mbps.FR1FDD.Mbps','RanMarket.S5NR.DLMACLayerDataVolume.MB','RanMarket.S5NR.DLPRBUtilization.percent','RanMarket.S5NR.DLResidualBLER.percent','RanMarket.S5NR.DLRLCcellAggregateTput.Mbps','RanMarket.S5NR.DLRLCcellAggregateTput.Mbps.FR1FDD.Mbps','RanMarket.S5NR.DLRLCReTx.percent','RanMarket.S5NR.DLTTIUtilization.percent','RanMarket.S5NR.DLUserPerceivedTput.Mbps','RanMarket.S5NR.IntergNBHOFailRate.percent','RanMarket.S5NR.IntergNBHOFailRate.den.number','RanMarket.S5NR.IntergNBHOFailRate.num.number','RanMarket.S5NR.IntragNBHOFailRate.percent','RanMarket.S5NR.IntragNBHOFailRate.den.number','RanMarket.S5NR.IntragNBHOFailRate.num.number','RanMarket.S5NR.MaxRRCconnectedUsersPerDU.number','RanMarket.S5NR.MTBBeamChange.s','RanMarket.S5NR.PUCCHAvgSINR.dB','RanMarket.S5NR.PUSCHAvgSINR.dB','RanMarket.S5NR.ReConfigurationFailureRate.percent','RanMarket.S5NR.TotalDLRLCLayerDataVolume.MB','RanMarket.S5NR.TotalERABSetupFailureRate.percent','RanMarket.S5NR.TotalULRLCLayerDataVolume.MB','RanMarket.S5NR.TotRRCConnectionHoldTime.s','RanMarket.S5NR.UL.PDCP.AvgTput.Mbps','RanMarket.S5NR.UL.PDCP.DataVolume.MB','RanMarket.S5NR.UL.PDCP.Latency.ms','RanMarket.S5NR.UL.PDCP.Loss.percent','RanMarket.S5NR.UL.PDCP.NonSplit.NR.AvgTput.Mbps','RanMarket.S5NR.UL.PDCP.NonSplit.NR.DataVolume.MB','RanMarket.S5NR.UL.PDCP.NonSplit.NR.Latency.ms','RanMarket.S5NR.UL.PDCP.Split.LTE.AvgTput.Mbps','RanMarket.S5NR.UL.PDCP.Split.LTE.DataVolume.MB','RanMarket.S5NR.UL.PDCP.Split.LTE.Latency.ms','RanMarket.S5NR.UL.PDCP.Split.NR.AvgTput.Mbps','RanMarket.S5NR.UL.PDCP.Split.NR.DataVolume.MB','RanMarket.S5NR.UL.PDCP.Split.NR.Latency.ms','RanMarket.S5NR.ULInitBLER.percent','RanMarket.S5NR.ULMACcellAggregateTput.Mbps','RanMarket.S5NR.ULMACcellAggregateTput.Mbps.FR1FDD.Mbps','RanMarket.S5NR.ULMACcellTputPotential.Mbps','RanMarket.S5NR.ULMACcellTputPotential.Mbps.FR1FDD.Mbps','RanMarket.S5NR.ULMACLayerDataVolume.MB','RanMarket.S5NR.ULPRBUtilization.percent','RanMarket.S5NR.ULResidualBLER.percent','RanMarket.S5NR.ULRLCcellAggregateTput.Mbps','RanMarket.S5NR.ULRLCcellAggregateTput.Mbps.FR1FDD.Mbps','RanMarket.S5NR.ULTTIUtilization.percent','RanMarket.S5NR.ULUserPerceivedTput.Mbps','RanMarket.ULTrnsmssnNackedRetransMax.number','RanMarket.ULTrnsmssnRetrans0.number','RanMarket.ULTrnsmssnRetrans1.number','RanMarket.5GNR.ContextDropPct.CRR.percent','RanMarket.5GNR.ContextDropPct.CRR.den.number','RanMarket.5GNR.ContextDropPct.CRR.Num.number','RanMarket.5GNR.ENDC.Drop.Pct','RanMarket.5GNR.ContextDrop.incl4GReasons.pct.CRR.percent','RanMarket.5GNR.ContextDrop.incl4GReasons.pct.CRR.Num','RanMarket.5GNR.ContextDrop.incl4GReasons.pct.CRR.den','RanMarket.5GNR.ENDC.Drop.pct.den','RanMarket.5GNR.ENDC.Drop.pct.num','RanMarket.S5NR.mmWave.DL.Potential.Tput','RanMarket.S5NR.mmWave.DL.Potential.Tput.perCC','RanMarket.S5NR_DLMACcellTputPotential_Mbps_FR1TDD','RanMarket.S5NR_ULMACcellTputPotential_Mbps_FR1TDD','RanMarket.S5NR_DLMACcellAggregateTput_Mbps_FR1TDD','RanMarket.S5NR_DLRLCcellAggregateTput_Mbps_FR1TDD','RanMarket.S5NR_ULMACcellAggregateTput_Mbps_FR1TDD','RanMarket.S5NR_ULRLCcellAggregateTput_Mbps_FR1TDD','RanMarket.S5NR_DLMACcellTputPotential_Mbps_DSS','RanMarket.S5NR_ULMACcellTputPotential_Mbps_DSS','RanMarket.S5NR_DLMACcellAggregateTput_Mbps_DSS','RanMarket.S5NR_DLRLCcellAggregateTput_Mbps_DSS','RanMarket.S5NR_ULMACcellAggregateTput_Mbps_DSS','RanMarket.S5NR_ULRLCcellAggregateTput_Mbps_DSS','RanMarket.S5NR_RACH_SR_pct','RanMarket.S5NR_RACH_CB_SR_pct','RanMarket.S5NR_RACH_CF_SR_pct','RanMarket.S5NR_RACH_Att_MSG1_CB','RanMarket.S5NR_RACH_Att_MSG2_CB','RanMarket.S5NR_RACH_Att_MSG2_CF','RanMarket.S5NR_RACH_Att_MSG3_CB','RanMarket.S5NR_RACH_Att_MSG3_CF','RanMarket.S5NR_RACH_Att_MSG5_CB','RanMarket.S5NR_PUCCH_BLER_pct','RanMarket.S5NR_CA_AvgNumUE_1CC','RanMarket.S5NR_CA_AvgNumUE_2CC','RanMarket.S5NR_CA_AvgNumUE_3CC','RanMarket.S5NR_CA_AvgNumUE_4CC','RanMarket.S5NR_CA_AvgNumUE_5CC','RanMarket.S5NR_CA_AvgNumUE_6CC','RanMarket.S5NR_CA_AvgNumUE_7CC','RanMarket.S5NR_CA_AvgNumUE_8CC','RanMarket.S5NR_CA_NumF1UECtxtSetupReq_NonCaCapUE','RanMarket.S5NR_CA_NumF1UECtxtSetupReq_CaCapUE','RanMarket.S5NR_CA_NumF1UECtxtSetupReq_NonULCaCapUE','RanMarket.S5NR_CA_NumF1UECtxtSetupReq_ULCaCapUE','RanMarket.S5NR_CADLMACLayerDataVolumePCell_MB','RanMarket.S5NR_CADLMACLayerDataVolumeSCell_MB','RanMarket.S5NR_CA_Addition_Attempts','RanMarket.S5NR_CA_Addition_Failure_pct','RanMarket.S5NR_CA_MaxAddDuration_s','RanMarket.S5NR_CA_TotAddDuration_s','RanMarket.S5NR_CA_Activation_Attempts','RanMarket.S5NR_CA_Activation_Failure_pct','RanMarket.S5NR_CA_Deactivation_Attempts','RanMarket.S5NR_CA_Deactivation_Failure_pct','RanMarket.S5NR_CAULMACLayerDataVolumePCell_MB','RanMarket.S5NR_CAULMACLayerDataVolumeSCell_MB','RanMarket.S5NR_CA_AvgNumCC','RanMarket.S5NR_AvgNumMuMimoLayerPerMuTti_DL','RanMarket.S5NR_AvgNumMuMimoUePerMuTti_DL','RanMarket.S5NR_MuMimoUeRatio_DL_pct','RanMarket.S5NR_MuMimoUsedPrbRatio_DL_pct','RanMarket.S5NR_TotMuMimoUsedTti_DL','RanMarket.S5NR_TotMuMimoUePerMuTti_DL','RanMarket.S5NR_AvgNumMuMimoLayerPerMuSlot_UL','RanMarket.S5NR_AvgNumMuMimoUePerSlot_UL','RanMarket.S5NR_MuMimoUeRatio_UL_pct','RanMarket.S5NR_MuMimoUsedPrbRatio_UL_pct','RanMarket.S5NR_TotMuMimoUsedPrb_UL','RanMarket.S5NR_TotMuMimoUePerMuSlot_UL','RanMarket.S5NR_AvgNumLayerPerSlot_UL','RanMarket.EndcRelBySgnb_DL_randomAccessProblem','RanMarket.EndcRelBySgnb_DL_rlcMaxNumRetx','RanMarket.EndcRelBySgnb_DL_scgReconfFailure','RanMarket.EndcRelBySgnb_DL_srb3IntegrityFailure','RanMarket.EndcRelBySgnb_DL_t310Expiry','RanMarket.EndcRelBySgnb_UL_outOfSync','RanMarket.EndcRelBySgnb_UL_srb3IntegrityFailure','RanMarket.EndcRelBySgnb_per_GNB','RanMarket.EndcRelByMeNB_radioConnectionWithUeLost','RanMarket.EndcRelByMenb_per_GNB','RanMarket.ENDCRELBYMENB_UECUSTOMSIGNATURE_FAILRADINTERPROC','RanMarket.ENDCRELBYMENB_UEPOWERSAVING','RanMarket.ENDCRELBYSGNB_MRBASEDSUSPENDRESUME','RanMarket.ENDCRELBYSGNB_USERINACTIVITY','RanMarket.EndcRelBySgnb_DL_syncReconfFailure','RanMarket.EndcRelBySgnb_UL_rlcMaxNumRetx','RanMarket.S5NR_PDCCH_SlotRationBlocking_DL_pct','RanMarket.S5NR_PDCCH_SlotRationBlocking_UL_pct','RanMarket.S5NR_PDCCH_SlotRationBlocking_Tot_pct','RanMarket.S5NR_PDCCH_Blocking_DL_pct','RanMarket.S5NR_PDCCH_Blocking_UL_pct','RanMarket.S5NR_PDCCH_Blocking_Tot_pct','RanMarket.S5NR_PDCCH_AggLvl1_Att_DL','RanMarket.S5NR_PDCCH_AggLvl2_Att_DL','RanMarket.S5NR_PDCCH_AggLvl4_Att_DL','RanMarket.S5NR_PDCCH_AggLvl8_Att_DL','RanMarket.S5NR_PDCCH_AggLvl16_Att_DL','RanMarket.S5NR_PDCCH_AggLvl1_Att_UL','RanMarket.S5NR_PDCCH_AggLvl2_Att_UL','RanMarket.S5NR_PDCCH_AggLvl4_Att_UL','RanMarket.S5NR_PDCCH_AggLvl8_Att_UL','RanMarket.S5NR_PDCCH_AggLvl16_Att_UL','RanMarket.S5NR_PDCCH_AggLvl1_DL_pct','RanMarket.S5NR_PDCCH_AggLvl2_DL_pct','RanMarket.S5NR_PDCCH_AggLvl4_DL_pct','RanMarket.S5NR_PDCCH_AggLvl8_DL_pct','RanMarket.S5NR_PDCCH_AggLvl16_DL_pct','RanMarket.S5NR_PDCCH_AggLvl1_UL_pct','RanMarket.S5NR_PDCCH_AggLvl2_UL_pct','RanMarket.S5NR_PDCCH_AggLvl4_UL_pct','RanMarket.S5NR_PDCCH_AggLvl8_UL_pct','RanMarket.S5NR_PDCCH_AggLvl16_UL_pct','RanMarket.S5NR_PDCCH_Fail_Tot_pct_num','RanMarket.S5NR_PDCCH_Fail_Tot_pct_den','RanMarket.S5NR_PDCCH_Fail_Tot_pct','RanMarket.S5NR_PDCCH_CCE_UsedPerSlot_DL_pct','RanMarket.S5NR_PDCCH_CCE_UsedPerSlot_UL_pct','RanMarket.ErabAddSucc_per_GNB','RanMarket.CellAvailPmPeriodTime','RanMarket.CellAvailability','RanMarket.CellUnavailableTimeDown','RanMarket.S5NR_TotalERABSetupFailureRate_pct_num','RanMarket.S5NR_TotalERABSetupFailureRate_pct_den','RanMarket.S5NC_DRBDrop_pct_SA','RanMarket.S5NC_DRBDrop_num_SA','RanMarket.S5NC_DRBDrop_den_SA','RanMarket.S5NC_DRBSetupFail_pct_SA','RanMarket.S5NC_DRBSetupFail_num_SA','RanMarket.S5NC_DRBSetupFail_den_SA'
070,Upstate New York,VCP Far Edge,NR,,,070,2025-09-27T21:00:00-04:00,3600,,,,,,,,,1046044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21090409.08,2.72,,,,,,99.86,0.68,222548,1505,0.29,597556,1743,,,9,13.14,,18144434.69,0.11,799387.48,,,,,,,,,,,,,,,,,,,,1416408.12,3.23,,,,,1.83,,,,,,,2.32,,,,1608525,37264,,,,,,,,,,,,,,,67.95,61.86,74.42,,2627516,2472160,1673763,1839790,1625512,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17330,77,0,0,2205,0,0,5767,0,482319,72359,35,0,48173,6275,6,2.32,2.62,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044943,24735600,95.37,1144800,1101,1046044,1.2,13806,1152810,0.06,732,1152914
*,*,VCP Far Edge,NR,,,00*,,3600,,,,,,,,,1046044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21090409.08,2.72,,,,,,99.86,0.68,222548,1505,0.29,597556,1743,,,9,13.14,,18144434.69,0.11,799387.48,,,,,,,,,,,,,,,,,,,,1416408.12,3.23,,,,,1.83,,,,,,,2.32,,,,1608525,37264,,,,,,,,,,,,,,,67.95,61.86,74.42,,2627516,2472160,1673763,1839790,1625512,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17330,77,0,0,2205,0,0,5767,0,482319,72359,35,0,48173,6275,6,2.32,2.62,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044943,24735600,95.37,1144800,1101,1046044,1.2,13806,1152810,0.06,732,1152914
