Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Carrier5G.S5NC_DRBSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_num_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_num_SA_SNSSAI6','Carrier5G.S5ND_AvgAirIfDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgIPLatency_DL_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_UL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgUEThpt_SA_Mbps_5QI133_RFSP95_SNSSAI6','Carrier5G.S5ND_DLActiveUE_Avg_SNSSAI6','Carrier5G.S5ND_DLRLC_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NR_DLPRBUtilization_pct_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.RLCDLPKTDISCARDCNTPDCP_5QI133','Carrier5G.RLCDLPKTDROPCNTFULLBUF_5QI133','Carrier5G.RLCDLPKTRECEIVECNT_5QI133','Carrier5G.ErabAddAtt_per_GNB','Carrier5G.RssiPathAvg_Path0','Carrier5G.RssiPathAvg_Path1','Carrier5G.RssiPathAvg_Path2','Carrier5G.RssiPathAvg_Path3','Carrier5G.RssiPathAvg','Carrier5G.S5NR_DLPRBUtilization_pct','Carrier5G.S5NR_ULPRBUtilization_pct','Carrier5G.5GNR_ENDC_Drop_pct','Carrier5G.5GNR_ENDC_Drop_pct_num','Carrier5G.5GNR_ENDC_Drop_pct_den','Carrier5G.S5NR_PDCCH_Blocking_Tot_pct','Carrier5G.S5NR_Cell_Availability_pct','Carrier5G.S5NC_MaxUENo_SPID125','Carrier5G.S5ND_TotalMACDataVolumeDL_MB_SPID125','Carrier5G.S5ND_DLUeThru_Mbps_SPID125','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct_num','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct','Carrier5G.S5NC_ERABSetupFailureRate_pct_QCI132','Carrier5G.S5NR_MaxRRCconnectedUsersPerDU','Carrier5G.S5NR_TotalDLRLCLayerDataVolume_MB','Carrier5G.S5NR_DLUserPerceivedTput_Mbps','Carrier5G.S5NR_TotalERABSetupFailureRate_pct','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_num','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_den','Carrier5G.S5NC_DRBDrop_pct_SA','Carrier5G.S5NC_DRBDrop_num_SA','Carrier5G.S5NC_DRBDrop_den_SA','Carrier5G.S5NC_DRBSetupFail_pct_SA','Carrier5G.S5NC_DRBSetupFail_num_SA','Carrier5G.S5NC_DRBSetupFail_den_SA','Carrier5G.S5NR_IntragNBHOFailRate_pct','Carrier5G.S5NR_IntragNBHOFailRate_den','Carrier5G.S5NR_IntragNBHOFailRate_num','Carrier5G.S5NR_IntergNBHOFailRate_pct','Carrier5G.S5NR_IntergNBHOFailRate_den','Carrier5G.S5NR_IntergNBHOFailRate_num','Carrier5G.S5NR_AvgRRCconnectedUsersPerDU_PerCell','Carrier5G.S5NR_DLMACLayerDataVolume_MB','Carrier5G.S5NR_PUCCHAvgSINR_dB','Carrier5G.S5NR_PUSCHAvgSINR_dB','Carrier5G.S5NR_TotalULRLCLayerDataVolume_MB','Carrier5G.S5NR_ULMACLayerDataVolume_MB','Carrier5G.S5NR_ULUserPerceivedTput_Mbps'
070,Upstate New York,VCP Far Edge,NR,,,07090063657-45-10,2025-09-27T01:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,28,-92.06,-92.06,-92.06,-92.06,-92.06,0.01,0.01,0,0,35,0,100,0,0,NaN,0,NaN,NaN,,6.89,525.6,0,0,28,NaN,0,0,0,0,1,0,6,0,0,12,0,0.05,8.03,9.17,21.31,0.87,1.33,0.56
070,Upstate New York,VCP Far Edge,NR,,,07090063657-45-11,2025-09-27T01:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-94.03,-94.01,-94.03,-94.06,-94.05,0,0,0,0,7,0.01,100,0,0,NaN,0,NaN,NaN,,1,63.2,0,0,7,NaN,0,0,0,0,1,0,4,0,0,2,0,0,0.98,10,21.93,0.04,0.05,0.29
070,Upstate New York,VCP Far Edge,NR,,,07090063657-46-10,2025-09-27T01:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,70,-91.94,-91.94,-91.94,-91.94,-91.95,0.08,0.15,3.85,3,78,0.04,100,0,0,NaN,0,NaN,NaN,,123.67,135.99,0,0,70,0,0,7,0,0,7,0,4,0,2.86,35,1,0.19,125.08,9.21,20.33,19.41,23.24,8.72
070,Upstate New York,VCP Far Edge,NR,,,07090063657-46-11,2025-09-27T01:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,17,-93.39,-93.46,-93.5,-93.57,-93.53,0.03,0.02,0,0,19,0.01,100,0,0,NaN,0,NaN,NaN,,24.32,410.96,0,0,17,0,0,1,NaN,0,0,0,4,0,0,11,0,0.03,27.37,10.37,22.71,1.73,2.15,3.51
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-1,2025-09-27T01:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,39,-116.44,-115.31,-115.74,-115.36,-115.71,0.08,0.07,2.86,1,35,0,100,1,12.32,30.76,1,3.33,0,,9.76,49.86,0,0,39,NaN,0,0,NaN,0,0,0,3,0,NaN,0,0,0.94,20,18.59,14.41,4.04,12.35,8.68
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-2,2025-09-27T01:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-116.45,-115.59,-116.13,-115.52,-115.92,0.04,0.01,12.5,1,8,0.01,100,1,0.04,0,0,0,0,,9.19,75.57,0,0,8,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.1,26.16,17.06,15.24,0.27,1.13,5.26
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-3,2025-09-27T01:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-116.38,-115.75,-115.61,-115.64,-115.84,0,0,0,0,2,0,100,0,0.03,NaN,0,NaN,NaN,,0.03,12.81,0,0,2,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.01,0.58,17.4,13.31,0.03,0.07,2.75
070,Upstate New York,VCP Far Edge,NR,,,07000020081-81-1,2025-09-27T01:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-116.02,-114.63,-115.75,-115.8,-115.55,0.25,0.04,0,0,9,0,100,0,0,NaN,0,NaN,NaN,,75.48,69.06,0,0,7,NaN,0,0,NaN,0,0,0,2,0,NaN,0,0,0.11,77.62,16.47,8.9,2.08,3.73,2.58
070,Upstate New York,VCP Far Edge,NR,,,07000020081-81-2,2025-09-27T01:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-116.1,-114.97,-115.99,-115.93,-115.75,0.03,0,0,0,1,0,100,0,0,NaN,0,NaN,NaN,,0,NaN,0,0,1,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,11.98,13.79,5.26,0,0,0.48
070,Upstate New York,VCP Far Edge,NR,,,07000020082-82-1,2025-09-27T01:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-115.9,-115.93,-114.59,-115.92,-115.58,0,0,33.33,1,3,0,100,0,0,NaN,0,NaN,NaN,,0.05,39.32,0,0,2,NaN,0,0,NaN,0,0,0,1,0,NaN,0,0,0.01,0.13,18.24,15.16,0.01,0.06,3.64
