Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'DU.DL_GTP_Data_Volume_RN_MB','DU.ENDC.Sessions.RN','DU.Intra.CU.HO.Attempts.number','DU.Max.ENDC.Sessions.RN.number','DU.Intra_CU_HO_Attempts_RN','DU.Intra_CU_HO_Success_RN','DU.Intra_CU_HO_Success_Rate_RN_pct','DU.SgNB_Modification_Attempts_RN','DU.SgNB_Modification_Success_RN','DU.SgNB_Modification_Success_Rate_RN_pct','DU.UL_GTP_Data_Volume_RN_MB','DU.Attach_Success_rate_pct_RN','DU.Attach_Success_RN_Num','DU.Attach_Success_RN_Den','DU.Drop_rate_pct_RN','DU.Drop_RN_Num','DU.Drop_RN_Den','DU.DL_Tput_RN_Mbps','DU.UL_Tput_RN_Mbps','DU.UL_TTI_Util_Rate_pct_RN','DU.DL_TTI_Util_Rate_pct_RN','DU.DL_HARQ_Residual_BLER_pct_RN','DU.UL_HARQ_Residual_BLER_pct_RN','DU.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000,2025-09-27T11:00:00-04:00,3600,374.46,75,,21,22,22,100,43,43,100,37.59,100,145,145,0.69,1,144,83.03,15.35,1.43,0.64,1.11,0.16,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000,2025-09-27T11:00:00-04:00,3600,477.68,44,,14,32,28,87.5,51,51,100,39.48,94.94,169,178,21.85,33,151,78.43,17.72,1.34,0.89,5.36,0.53,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000,2025-09-27T11:00:00-04:00,3600,1826.46,32,,13,223,222,99.55,956,956,100,74.57,99.93,1520,1521,1.06,16,1512,131.41,19.51,2.27,2.02,2.14,0.09,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000,2025-09-27T11:00:00-04:00,3600,602.09,5,,4,40,40,100,15,15,100,40.4,99.28,138,139,0.73,1,137,133.14,4.59,1.05,0.53,0.6,0.07,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000,2025-09-27T11:00:00-04:00,3600,812.63,58,,15,64,64,100,913,913,100,379.15,99.9,1925,1927,0.52,10,1906,70.77,14.04,3.17,1.35,3.81,0.04,100
Global,*,VCP Far Edge,NR,,*,000000*000*,,3600,4093.32,214,,21,381,376,98.69,1978,1978,100,571.2,99.67,3897,3910,1.58,61,3850,101.02,12.89,1.85,1.09,2.75,0.14,100
