Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'DU.DL_GTP_Data_Volume_RN_MB','DU.ENDC.Sessions.RN','DU.Intra.CU.HO.Attempts.number','DU.Max.ENDC.Sessions.RN.number','DU.Intra_CU_HO_Attempts_RN','DU.Intra_CU_HO_Success_RN','DU.Intra_CU_HO_Success_Rate_RN_pct','DU.SgNB_Modification_Attempts_RN','DU.SgNB_Modification_Success_RN','DU.SgNB_Modification_Success_Rate_RN_pct','DU.UL_GTP_Data_Volume_RN_MB','DU.Attach_Success_rate_pct_RN','DU.Attach_Success_RN_Num','DU.Attach_Success_RN_Den','DU.Drop_rate_pct_RN','DU.Drop_RN_Num','DU.Drop_RN_Den','DU.DL_Tput_RN_Mbps','DU.UL_Tput_RN_Mbps','DU.UL_TTI_Util_Rate_pct_RN','DU.DL_TTI_Util_Rate_pct_RN','DU.DL_HARQ_Residual_BLER_pct_RN','DU.UL_HARQ_Residual_BLER_pct_RN','DU.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000,2025-09-27T18:00:00-04:00,3600,411.7,80,,21,86,86,100,34,34,100,46.05,100,142,142,2.82,4,142,11.92,8.24,3.33,5,1.39,0.1,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000,2025-09-27T18:00:00-04:00,3600,385.21,55,,13,39,39,100,32,32,100,68.45,100,217,217,13.59,28,206,46.79,19.13,2.07,1.21,2.66,0.18,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000,2025-09-27T18:00:00-04:00,3600,98.08,23,,9,23,23,100,933,933,100,23.7,99.92,1186,1187,1.1,13,1185,54.58,24.72,0.57,0.26,5.31,0.04,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000,2025-09-27T18:00:00-04:00,3600,1364.75,6,,5,15,15,100,52,52,100,68.87,100,123,123,0.82,1,122,9.07,3.11,2.66,17.55,2.06,0.12,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000,2025-09-27T18:00:00-04:00,3600,667.74,43,,12,46,46,100,801,801,100,248.6,99.95,2063,2064,0.54,11,2031,33.17,11.5,2.53,2.36,3.7,0.15,100
Global,*,VCP Far Edge,NR,,*,000000*000*,,3600,2927.47,207,,21,209,209,100,1852,1852,100,455.67,99.95,3731,3733,1.55,57,3686,13.62,8.39,2.23,5.28,2.13,0.13,100
