Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Ericsson5GCarrier.pmEndcSetupUeAtt','Ericsson5GCarrier.EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB','Ericsson5GCarrier.EBSN_ENDC_Peak_UE_FWA_Spid125','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_pct_of_Total','Ericsson5GCarrier.5GNR_ENDC_Drop_pct','Ericsson5GCarrier.5GNR_ENDC_Drop_Num','Ericsson5GCarrier.5GNR_ENDC_Drop_Den','Ericsson5GCarrier.5GNR_Cell_Availability_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Num','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Den','Ericsson5GCarrier.5GNR_DL_MAC_Volume_MB'
143,Florida,VCP Far Edge,NR,,,1437221_0001_0001_10,2025-09-27T18:00:00-04:00,3600,947,43.61,3221.97,11,20.03,5.21,52,999,100,38.67,4091,10580,19511.48
143,Florida,VCP Far Edge,NR,,,1437221_0001_0001_11,2025-09-27T18:00:00-04:00,3600,369,102.19,12799.96,14,86.3,1.84,7,380,100,43.17,904,2094,11898.67
143,Florida,VCP Far Edge,NR,,,1437221_0001_0002_10,2025-09-27T18:00:00-04:00,3600,1987,65.12,34.47,5,0.2,11.99,255,2126,100,26.68,4620,17314,18956
143,Florida,VCP Far Edge,NR,,,1437221_0001_0002_11,2025-09-27T18:00:00-04:00,3600,1021,67.32,346.59,8,6.35,4.7,47,999,100,21.13,635,3005,4429.64
143,Florida,VCP Far Edge,NR,,,1437221_0001_0003_10,2025-09-27T18:00:00-04:00,3600,1054,244.03,150.21,5,0.97,3.36,37,1100,100,16.28,1651,10139,16675.64
143,Florida,VCP Far Edge,NR,,,1437221_0001_0003_11,2025-09-27T18:00:00-04:00,3600,719,90.84,653.86,6,18.86,1.88,13,691,100,10.55,203,1925,3156.9
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_04,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_08,2025-09-27T18:00:00-04:00,3600,65,NaN,0,0,0,0,0,62,100,11.7,222,1897,490.89
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_04,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_08,2025-09-27T18:00:00-04:00,3600,31,NaN,0,0,0,3.12,1,32,100,9.42,281,2982,829.97
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_04,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_08,2025-09-27T18:00:00-04:00,3600,11,NaN,0,0,0,0,0,10,100,5.32,53,997,276.27
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_08,2025-09-27T18:00:00-04:00,3600,272,NaN,0,1,0,0.39,1,254,100,37.13,779,2098,969.9
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_10,2025-09-27T18:00:00-04:00,3600,441,298.02,7619.09,8,70.98,1.75,8,456,100,57.3,2272,3965,11686.03
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_11,2025-09-27T18:00:00-04:00,3600,77,116.58,5523.44,4,86.54,4,2,50,100,61.9,390,630,6170.27
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_08,2025-09-27T18:00:00-04:00,3600,785,72.04,2630.03,7,34.08,1.62,11,681,100,35.08,2065,5887,5516.14
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_10,2025-09-27T18:00:00-04:00,3600,366,119.68,733.76,5,21.99,4.75,22,463,100,57.58,3325,5775,6331.73
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_11,2025-09-27T18:00:00-04:00,3600,102,242.05,1311.05,1,71.56,3.33,2,60,100,57.37,401,699,1974.97
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_08,2025-09-27T18:00:00-04:00,3600,318,NaN,0,1,0,0,0,304,100,40.56,1724,4250,1325.37
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_10,2025-09-27T18:00:00-04:00,3600,1123,71.74,14943.64,17,52.48,1.75,19,1088,100,52.52,5227,9953,34812.12
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_11,2025-09-27T18:00:00-04:00,3600,301,94.42,14676.11,12,94,3.06,7,229,100,55.87,919,1645,12156.27
143,Florida,VCP Far Edge,NR,,,1437396_0001_0001_10,2025-09-27T18:00:00-04:00,3600,1818,49.65,12369.16,10,20.35,1.97,37,1877,100,32.2,7194,22343,63058.96
143,Florida,VCP Far Edge,NR,,,1437396_0001_0001_11,2025-09-27T18:00:00-04:00,3600,1348,98.94,6705.76,5,38.92,1.91,22,1150,100,33.37,1937,5804,16697.14
143,Florida,VCP Far Edge,NR,,,1437396_0001_0002_10,2025-09-27T18:00:00-04:00,3600,938,129.85,7049.16,10,34.06,2.21,19,861,100,52.09,5244,10068,22456.15
143,Florida,VCP Far Edge,NR,,,1437396_0001_0002_11,2025-09-27T18:00:00-04:00,3600,284,99.29,7944.11,7,83.82,0.71,2,282,100,51.84,1128,2176,8470.65
143,Florida,VCP Far Edge,NR,,,1437396_0001_0003_10,2025-09-27T18:00:00-04:00,3600,684,176.92,3358.73,9,24.86,4.09,28,685,100,39.8,1689,4244,13884.85
143,Florida,VCP Far Edge,NR,,,1437396_0001_0003_11,2025-09-27T18:00:00-04:00,3600,191,169.27,1807.14,6,65.69,2.25,4,178,100,27.87,131,470,2611.11
143,Florida,VCP Far Edge,NR,,,1439396_0001_0001_08,2025-09-27T18:00:00-04:00,3600,33,NaN,0,0,0,0,0,34,100,5.48,93,1696,801.09
143,Florida,VCP Far Edge,NR,,,1439396_0001_0002_08,2025-09-27T18:00:00-04:00,3600,54,1.57,0.01,1,0,0,0,52,100,37.58,398,1059,245.79
143,Florida,VCP Far Edge,NR,,,1439396_0001_0003_08,2025-09-27T18:00:00-04:00,3600,11,NaN,0,0,0,10,1,10,100,23.89,59,247,146.47
143,Florida,VCP Far Edge,NR,,,1437648_0001_0001_04,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0001_08,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0001_10,2025-09-27T18:00:00-04:00,3600,314,233.19,1241.42,7,13.1,1.76,6,341,100,58.13,1158,1992,9331.05
143,Florida,VCP Far Edge,NR,,,1437648_0001_0001_11,2025-09-27T18:00:00-04:00,3600,45,72.33,474.56,4,91.54,0,0,46,100,42.86,66,154,857.78
143,Florida,VCP Far Edge,NR,,,1437648_0001_0002_04,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0002_08,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0002_10,2025-09-27T18:00:00-04:00,3600,349,51.35,2270.31,6,27.67,3.59,12,334,100,36.78,601,1634,10478.03
143,Florida,VCP Far Edge,NR,,,1437648_0001_0002_11,2025-09-27T18:00:00-04:00,3600,43,146.57,5077.34,6,92.45,0,0,55,100,34.78,72,207,3484.79
143,Florida,VCP Far Edge,NR,,,1437648_0001_0003_04,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0003_08,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0003_10,2025-09-27T18:00:00-04:00,3600,1204,203.16,6749.37,11,21.04,4.38,54,1234,100,39.88,5124,12847,37084.18
143,Florida,VCP Far Edge,NR,,,1437648_0001_0003_11,2025-09-27T18:00:00-04:00,3600,548,148.72,874.41,10,7.55,1.18,5,425,100,35.91,870,2423,7429.48
143,Florida,VCP Far Edge,NR,,,1437648_0001_0004_04,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0004_08,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0004_10,2025-09-27T18:00:00-04:00,3600,1290,288.2,7489.15,17,28.19,3.72,52,1397,100,30.7,2680,8730,27066.8
143,Florida,VCP Far Edge,NR,,,1437648_0001_0004_11,2025-09-27T18:00:00-04:00,3600,905,89.98,33818.19,23,86.46,0.6,5,838,100,16.7,286,1713,39486.86
143,Florida,VCP Far Edge,NR,,,1437657_0001_0001_10,2025-09-27T18:00:00-04:00,3600,2260,40.73,16112.9,28,28.26,3.64,77,2117,100,33.01,7991,24210,61707.8
143,Florida,VCP Far Edge,NR,,,1437657_0001_0001_11,2025-09-27T18:00:00-04:00,3600,1090,61.81,18134.7,25,76.78,1.11,12,1085,100,27.59,1661,6021,22490.64
143,Florida,VCP Far Edge,NR,,,1437657_0001_0002_10,2025-09-27T18:00:00-04:00,3600,2678,69.43,43175.2,43,59.28,3.7,102,2756,100,41.91,8653,20649,70606.2
143,Florida,VCP Far Edge,NR,,,1437657_0001_0002_11,2025-09-27T18:00:00-04:00,3600,988,61.18,14815,23,71.98,3.31,31,936,100,39.89,1665,4174,19660.76
143,Florida,VCP Far Edge,NR,,,1437657_0001_0003_10,2025-09-27T18:00:00-04:00,3600,73,NaN,0.02,1,0,0,0,74,100,51.42,1322,2571,1863.76
143,Florida,VCP Far Edge,NR,,,1437657_0001_0003_11,2025-09-27T18:00:00-04:00,3600,17,NaN,0,0,0,0,0,35,100,55,187,340,634.5
143,Florida,VCP Far Edge,NR,,,1437285_0001_0001_08,2025-09-27T18:00:00-04:00,3600,39,NaN,0,0,0,2.7,1,37,100,37.76,392,1038,1815.31
143,Florida,VCP Far Edge,NR,,,1437285_0001_0001_10,2025-09-27T18:00:00-04:00,3600,1957,48.58,40291.58,36,50.8,3.67,72,1964,100,35.54,5558,15639,84271.2
143,Florida,VCP Far Edge,NR,,,1437285_0001_0001_11,2025-09-27T18:00:00-04:00,3600,1129,75.24,29211.94,23,77.6,0.27,3,1125,100,26.67,736,2760,33379.08
143,Florida,VCP Far Edge,NR,,,1437285_0001_0002_08,2025-09-27T18:00:00-04:00,3600,14,NaN,0,1,0,0,0,15,100,15.06,153,1016,400.76
143,Florida,VCP Far Edge,NR,,,1437285_0001_0002_10,2025-09-27T18:00:00-04:00,3600,2362,98.63,35429.96,33,60.97,2.72,64,2356,100,26.07,2638,10118,57746.71
143,Florida,VCP Far Edge,NR,,,1437285_0001_0002_11,2025-09-27T18:00:00-04:00,3600,559,85.04,14084.59,18,87.3,0.18,1,567,100,28.26,500,1769,17636.36
143,Florida,VCP Far Edge,NR,,,1437285_0001_0003_08,2025-09-27T18:00:00-04:00,3600,123,34.07,2299.83,2,77.78,1.75,2,114,100,10.44,116,1111,2257.03
143,Florida,VCP Far Edge,NR,,,1437285_0001_0003_10,2025-09-27T18:00:00-04:00,3600,1138,102.4,23203.5,25,48.82,1.68,19,1129,100,38.2,2879,7537,52699.03
143,Florida,VCP Far Edge,NR,,,1437285_0001_0003_11,2025-09-27T18:00:00-04:00,3600,446,89.88,16482.01,22,87.33,1.2,5,416,100,36.94,557,1508,14584.36
143,Florida,VCP Far Edge,NR,,,1437078_0001_0001_08,2025-09-27T18:00:00-04:00,3600,211,NaN,0,0,0,0,0,220,100,13.46,131,973,508.75
143,Florida,VCP Far Edge,NR,,,1437078_0001_0001_10,2025-09-27T18:00:00-04:00,3600,993,74.6,12708.87,20,30.37,3.04,29,954,100,14.29,737,5157,47882.4
143,Florida,VCP Far Edge,NR,,,1437078_0001_0001_11,2025-09-27T18:00:00-04:00,3600,599,144.36,16739.34,16,86.31,0.51,3,588,100,11.73,108,921,13792.37
143,Florida,VCP Far Edge,NR,,,1437078_0001_0002_08,2025-09-27T18:00:00-04:00,3600,54,42.52,3.17,1,1.34,0,0,49,100,39.09,233,596,354.75
143,Florida,VCP Far Edge,NR,,,1437078_0001_0002_10,2025-09-27T18:00:00-04:00,3600,552,261.59,7402.12,12,17.54,1.8,10,556,100,33.22,1279,3850,42765.73
143,Florida,VCP Far Edge,NR,,,1437078_0001_0002_11,2025-09-27T18:00:00-04:00,3600,342,144.35,10256.05,14,90.31,0.29,1,349,100,25.42,165,649,10069.16
143,Florida,VCP Far Edge,NR,,,1437078_0001_0003_08,2025-09-27T18:00:00-04:00,3600,177,NaN,0,0,0,0.54,1,184,100,13.85,189,1365,977.83
143,Florida,VCP Far Edge,NR,,,1437078_0001_0003_10,2025-09-27T18:00:00-04:00,3600,441,205.23,13014.92,10,37.33,2.06,9,436,100,29.93,1103,3685,37037.85
143,Florida,VCP Far Edge,NR,,,1437078_0001_0003_11,2025-09-27T18:00:00-04:00,3600,356,161.7,2704.96,7,52.21,1.45,5,344,100,23.42,181,773,5242.93
143,Florida,VCP Far Edge,NR,,,1437803_0001_0001_10,2025-09-27T18:00:00-04:00,3600,458,209.41,14882.53,11,82.52,0.67,3,446,100,50.6,1219,2409,18209.93
143,Florida,VCP Far Edge,NR,,,1437803_0001_0001_11,2025-09-27T18:00:00-04:00,3600,30,309.43,274.89,1,67.2,0,0,31,100,68.51,124,181,798.92
143,Florida,VCP Far Edge,NR,,,1437803_0001_0002_10,2025-09-27T18:00:00-04:00,3600,228,98.65,2.25,2,0.17,1.39,3,216,100,38.34,319,832,1203.55
143,Florida,VCP Far Edge,NR,,,1437803_0001_0002_11,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,0,NaN,0,0,100,97.22,35,36,173.42
143,Florida,VCP Far Edge,NR,,,1437803_0001_0003_10,2025-09-27T18:00:00-04:00,3600,1761,120.93,955.16,2,4.97,1.42,28,1965,100,35.01,2687,7674,17907.4
143,Florida,VCP Far Edge,NR,,,1437803_0001_0003_11,2025-09-27T18:00:00-04:00,3600,128,201.28,24.28,1,2.69,0,0,106,100,44.34,141,318,2759.89
143,Florida,VCP Far Edge,NR,,,1437074_0001_0001_10,2025-09-27T18:00:00-04:00,3600,1290,34.14,1860.98,10,19.17,3.26,43,1321,100,19.54,897,4591,9647.04
143,Florida,VCP Far Edge,NR,,,1437074_0001_0001_11,2025-09-27T18:00:00-04:00,3600,246,131.85,1794.28,6,47.63,0.42,1,239,100,23.76,139,585,4116.62
143,Florida,VCP Far Edge,NR,,,1437074_0001_0002_10,2025-09-27T18:00:00-04:00,3600,660,309.04,2773.12,5,29.27,5.9,39,661,100,20.4,455,2230,9612.59
143,Florida,VCP Far Edge,NR,,,1437074_0001_0002_11,2025-09-27T18:00:00-04:00,3600,31,NaN,0,1,0,0,0,25,100,37.6,47,125,268.2
143,Florida,VCP Far Edge,NR,,,1437074_0001_0003_10,2025-09-27T18:00:00-04:00,3600,140,106.91,2869.55,4,40.2,6.25,9,144,100,15.01,192,1279,8152.62
143,Florida,VCP Far Edge,NR,,,1437074_0001_0003_11,2025-09-27T18:00:00-04:00,3600,73,50.31,2369.92,3,92.78,0,0,65,100,36.46,66,181,1716.26
143,Florida,VCP Far Edge,NR,,,1437074_0001_0004_10,2025-09-27T18:00:00-04:00,3600,119,15.55,0.63,1,0.01,0,0,118,100,27.48,263,957,2991.79
143,Florida,VCP Far Edge,NR,,,1437074_0001_0004_11,2025-09-27T18:00:00-04:00,3600,30,36.35,14.32,1,1.29,0,0,30,100,41.51,44,106,3457.62
143,Florida,VCP Far Edge,NR,,,1437393_0001_0001_10,2025-09-27T18:00:00-04:00,3600,301,203.59,4310.19,6,19.19,2.34,7,299,100,34.38,821,2388,23233.11
143,Florida,VCP Far Edge,NR,,,1437393_0001_0001_11,2025-09-27T18:00:00-04:00,3600,68,185.25,1214.21,5,92.04,1.61,1,62,100,43.38,141,325,1402.67
143,Florida,VCP Far Edge,NR,,,1437393_0001_0002_10,2025-09-27T18:00:00-04:00,3600,456,104.96,2730.11,4,6.11,4.74,20,422,100,23.91,935,3911,46293.41
143,Florida,VCP Far Edge,NR,,,1437393_0001_0002_11,2025-09-27T18:00:00-04:00,3600,93,154.55,4897.06,4,90.22,4.65,4,86,100,26.92,161,598,5247.98
143,Florida,VCP Far Edge,NR,,,1437393_0001_0003_10,2025-09-27T18:00:00-04:00,3600,722,165.73,15228.85,19,43.33,1.67,12,719,100,27.23,1084,3981,35445.24
143,Florida,VCP Far Edge,NR,,,1437393_0001_0003_11,2025-09-27T18:00:00-04:00,3600,133,116.06,1951.77,7,79.65,0,0,142,100,21.15,103,487,3122.12
143,Florida,VCP Far Edge,NR,,,1437047_0001_0001_01,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437047_0001_0001_04,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437047_0001_0001_10,2025-09-27T18:00:00-04:00,3600,1081,153.54,1268.93,8,7.08,0.85,9,1062,100,31,2540,8194,17993.55
143,Florida,VCP Far Edge,NR,,,1437047_0001_0001_11,2025-09-27T18:00:00-04:00,3600,350,102.66,1954.9,5,38.14,0.85,3,355,100,29.98,343,1144,5764.55
143,Florida,VCP Far Edge,NR,,,1437047_0001_0002_01,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437047_0001_0002_04,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437047_0001_0002_10,2025-09-27T18:00:00-04:00,3600,1795,130.3,10423.1,14,34.29,2.79,51,1825,100,33.27,5101,15331,30814.88
143,Florida,VCP Far Edge,NR,,,1437047_0001_0002_11,2025-09-27T18:00:00-04:00,3600,947,140.37,5623.98,11,61.99,1.8,16,889,100,31.87,1149,3605,9379.51
143,Florida,VCP Far Edge,NR,,,1437047_0001_0003_01,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437047_0001_0003_04,2025-09-27T18:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437047_0001_0003_10,2025-09-27T18:00:00-04:00,3600,406,177.51,10750.03,14,70.29,0.76,3,394,100,30.39,1062,3494,16923.71
143,Florida,VCP Far Edge,NR,,,1437047_0001_0003_11,2025-09-27T18:00:00-04:00,3600,73,152.01,4990,4,87.91,0,0,78,100,36.74,151,411,4443.52
143,Florida,VCP Far Edge,NR,,,1437738_0001_0001_10,2025-09-27T18:00:00-04:00,3600,448,NaN,0,1,0,0.21,1,468,100,30.76,837,2721,7073.9
143,Florida,VCP Far Edge,NR,,,1437738_0001_0001_11,2025-09-27T18:00:00-04:00,3600,630,NaN,0,1,0,0.17,1,601,100,26.01,714,2745,4037.07
143,Florida,VCP Far Edge,NR,,,1437738_0001_0002_10,2025-09-27T18:00:00-04:00,3600,6,NaN,0,0,0,0,0,7,100,57.58,95,165,119.61
143,Florida,VCP Far Edge,NR,,,1437738_0001_0002_11,2025-09-27T18:00:00-04:00,3600,8,NaN,0,0,0,0,0,7,100,65.49,74,113,54.9
143,Florida,VCP Far Edge,NR,,,1437738_0001_0003_10,2025-09-27T18:00:00-04:00,3600,522,NaN,0,0,0,13.98,72,515,100,34.44,1523,4422,9187.79
