Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Ericsson5GCarrier.pmEndcSetupUeAtt','Ericsson5GCarrier.EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB','Ericsson5GCarrier.EBSN_ENDC_Peak_UE_FWA_Spid125','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_pct_of_Total','Ericsson5GCarrier.5GNR_ENDC_Drop_pct','Ericsson5GCarrier.5GNR_ENDC_Drop_Num','Ericsson5GCarrier.5GNR_ENDC_Drop_Den','Ericsson5GCarrier.5GNR_Cell_Availability_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Num','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Den','Ericsson5GCarrier.5GNR_DL_MAC_Volume_MB'
143,Florida,VCP Far Edge,NR,,,1437221_0001_0001_10,2025-09-27T21:00:00-04:00,3600,726,217.36,1537.46,8,14.01,3.83,28,731,100,38.26,2835,7409,22374.62
143,Florida,VCP Far Edge,NR,,,1437221_0001_0001_11,2025-09-27T21:00:00-04:00,3600,364,75.96,41886.8,14,95.52,0,0,347,100,30.46,466,1530,32797.36
143,Florida,VCP Far Edge,NR,,,1437221_0001_0002_10,2025-09-27T21:00:00-04:00,3600,1556,21.73,1.58,4,0.01,10.88,177,1627,100,23.9,3741,15655,22435.26
143,Florida,VCP Far Edge,NR,,,1437221_0001_0002_11,2025-09-27T21:00:00-04:00,3600,1026,59.13,2778.07,10,26.09,5.49,55,1001,100,15.88,419,2639,9145.11
143,Florida,VCP Far Edge,NR,,,1437221_0001_0003_10,2025-09-27T21:00:00-04:00,3600,842,214.63,106.45,5,0.61,3.13,26,831,100,12.63,1013,8023,17001.5
143,Florida,VCP Far Edge,NR,,,1437221_0001_0003_11,2025-09-27T21:00:00-04:00,3600,449,72.38,699.9,8,19.06,3.02,12,397,100,15.16,241,1590,4156.54
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_04,2025-09-27T21:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_08,2025-09-27T21:00:00-04:00,3600,81,NaN,0,0,0,6.67,5,75,100,17.39,288,1656,446.62
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_04,2025-09-27T21:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_08,2025-09-27T21:00:00-04:00,3600,69,NaN,0,0,0,0,0,69,100,7.37,198,2685,905.84
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_04,2025-09-27T21:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_08,2025-09-27T21:00:00-04:00,3600,14,NaN,0,0,0,0,0,12,100,8.78,79,900,948.5
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_08,2025-09-27T21:00:00-04:00,3600,131,NaN,0,1,0,0,0,115,100,37.02,398,1075,1243.35
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_10,2025-09-27T21:00:00-04:00,3600,308,286.26,2574.84,7,28.35,1.57,5,318,100,55.48,1403,2529,8978.57
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_11,2025-09-27T21:00:00-04:00,3600,55,237.97,4217.94,2,93.17,0,0,34,100,63.88,260,407,5370.29
