DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,VNFC_TYPE,VNFC_ID,PORTTYPE,PORTID,InErrors_VM_AUPF,InOctets_VM_AUPF,InPkts_VM_AUPF,InThruPeakCnt_VM_AUPF,InThruPeak_VM_AUPF,OutErrors_VM_AUPF,OutOctets_VM_AUPF,OutPkts_VM_AUPF,OutThruPeakCnt_VM_AUPF,OutThruPeak_VM_AUPF
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UIC,0,EXTERNAL_TYPE,0,0,416,2123988,358,1.29,0,317,2162683,358,0.98
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UIC,0,EXTERNAL_TYPE,1,0,0,2466,358,0.01,0,0,0,358,0
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UIC,0,INTERNAL_TYPE,0,0,514,3480667,358,1.76,0,531,2428619,358,1.89
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UIC,0,INTERNAL_TYPE,1,0,0,2457,358,0.01,0,0,0,358,0
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UIC,1,EXTERNAL_TYPE,0,0,0,25,358,0,0,0,16,358,0
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UIC,1,EXTERNAL_TYPE,1,0,0,8,358,0,0,0,0,358,0
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UIC,1,INTERNAL_TYPE,0,0,24,93029,358,0.23,0,12,79712,358,0.18
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UIC,1,INTERNAL_TYPE,1,0,0,0,358,0,0,0,0,358,0
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UMC,1,INTERNAL_TYPE,0,0,738,2608158,715,9.59,0,319,2233132,715,3.73
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UMC,1,INTERNAL_TYPE,1,0,0,3947,715,0.02,0,0,0,715,0
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UMC,1,MANAGEMENT_TYPE,0,0,11,200570,715,0.09,0,837,350960,715,8.53
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UPC,0,EXTERNAL_TYPE,0,0,611817,675500331,716,2364.45,0,610523,579962066,716,2387.19
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UPC,0,EXTERNAL_TYPE,1,0,577779,644900925,716,2135.6,0,575178,550857868,716,2130.5
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UPC,0,INTERNAL_TYPE,0,0,226,997227,716,0.95,0,447,1746823,716,5.04
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UPC,0,INTERNAL_TYPE,1,0,8,80147,716,0.23,0,16,80397,716,0.22
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UPC,1,EXTERNAL_TYPE,0,0,624787,680891093,716,2508.49,0,622556,585365513,716,2518.8
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UPC,1,EXTERNAL_TYPE,1,0,584657,645717115,716,2232.97,0,582435,552915022,716,2259.24
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UPC,1,INTERNAL_TYPE,0,0,243,1106219,716,1.09,0,481,1889246,716,2.24
10/07/2025,07,5GNR,South Central,180,North Mississippi,ARTN,1809001,UPC,1,INTERNAL_TYPE,1,0,0,3598,716,0.01,0,0,0,716,0
Total,*,*,*,*,*,*,*,*,*,*,*,0,2401220,2657711970,10737,2508.49,0,2393652,2280072057,10737,2518.8
