DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,21,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,143.94,60,0,0,NaN,13,29,29,100,20.07,100,6,6,50,3,6,88.63,18.28,0.64,0.23,0.44,0.24,100,100,60,6,1341.66,1337.44
09/27/2025,21,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,164.64,31,0,0,NaN,8,21,21,100,15.79,100,29,29,32.14,9,28,116.9,18.08,0.52,0.21,4.25,0.5,100,100,31,29,1534.52,1530.06
09/27/2025,21,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,91.18,20,0,0,NaN,8,841,841,100,11.32,99.9,1050,1051,0.57,6,1050,84.88,18.6,0.37,0.16,1.4,0.01,100,100,20,1051,849.86,847.29
09/27/2025,21,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/27/2025,21,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,116.9,31,30,27,90,9,615,615,100,18.3,99.94,1623,1624,0.56,9,1602,31.38,3.93,0.56,0.44,24.28,0.04,100,100,31,1624,1089.55,1086.24
Total,*,*,*,*,*,*,*,*,516.66,142,30,27,90,13,1506,1506,100,65.48,99.93,2708,2710,1.01,27,2686,65.76,9.03,0.42,0.21,9.17,0.2,100,500.0,142.0,2710.0,4815.59,4801.03
