DAY,HR,5G,REGION,MARKET,MARKET_DESC,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT,DL_GTP_Data_Volume_MB,ENDC_Sessions,Intra_CU_HO_Attempts,Intra_CU_HO_Success,Intra_CU_HO_Success_Rate_%,Max_ENDC_Sessions,SgNB_Modification_Attempts,SgNB_Modification_Success,SgNB_Modification_Success_Rate_%,UL_GTP_Data_Volume_MB,Drop_Den,Drop_Num,Drop_rate_%,Attach_Success_Den,Attach_Success_Num,Attach_Success_rate_%
09/27/2025,15,5GNR,Florida,143,Jacksonville,4416.95,250,425,424,99.76,24,2090,2090,100,2268.87,99.69,4122,4135,1.61,66,4089,12.9,23.54,3.15,9.83,0.45,0.08,100,100,250,4135,41168.98,41044.28,4416.95,230,425,424,99.76,24,2102,2089,99.38,2268.87,4089,66,1.61,4135,4122,99.69
Total,*,*,*,*,*,4416.95,250,425,424,99.76,24,2090,2090,100,2268.87,99.69,4122,4135,1.61,66,4089,12.9,23.54,3.15,9.83,0.45,0.08,100,100.0,250.0,4135.0,41168.98,41044.28,4416.95,230.0,425,424,99.76,24,2102.0,2089.0,99.38,2268.87,4089,66,1.61,4135,4122,99.69
