DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,18,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,411.7,80,86,86,100,21,34,34,100,46.05,100,142,142,2.82,4,142,11.92,8.24,3.33,5,1.39,0.1,100,100,80,142,3837.28,3825.98
09/27/2025,18,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,385.21,55,39,39,100,13,32,32,100,68.45,100,217,217,13.59,28,206,46.79,19.13,2.07,1.21,2.66,0.18,100,100,55,217,3590.4,3579.58
09/27/2025,18,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,98.08,23,23,23,100,9,933,933,100,23.7,99.92,1186,1187,1.1,13,1185,54.58,24.72,0.57,0.26,5.31,0.04,100,100,23,1187,914.21,911.14
09/27/2025,18,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,1364.75,6,15,15,100,5,52,52,100,68.87,100,123,123,0.82,1,122,9.07,3.11,2.66,17.55,2.06,0.12,100,100,6,123,12720.38,12687.81
09/27/2025,18,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,667.74,43,46,46,100,12,801,801,100,248.6,99.95,2063,2064,0.54,11,2031,33.17,11.5,2.53,2.36,3.7,0.15,100,100,43,2064,6223.78,6205.94
Total,*,*,*,*,*,*,*,*,2927.47,207,209,209,100,21,1852,1852,100,455.67,99.95,3731,3733,1.55,57,3686,13.62,8.39,2.23,5.28,2.13,0.13,100,500.0,207.0,3733.0,27286.049999999996,27210.449999999997
