DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,19,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,3153.42,86,4,4,100,23,79,79,100,47.03,99.32,147,148,2.05,3,146,160.01,19.14,1.41,1.39,2.56,0.14,100,100,86,148,29391.98,29316.49
09/27/2025,19,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,268.77,52,51,50,98.04,12,24,24,100,64.24,100,171,171,9.38,15,160,10.31,19.33,2.08,3.8,4.52,0.28,100,100,52,171,2505.15,2497.18
09/27/2025,19,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,64.78,17,1,1,100,9,994,994,100,9.25,100,1255,1255,0.32,4,1255,62.13,17.61,0.31,0.15,5.73,0.03,100,100,17,1255,603.84,601.96
09/27/2025,19,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,250,3,17,17,100,3,25,25,100,442.33,100,60,60,1.67,1,60,69.26,32.14,1.61,0.42,0.56,0.02,100,100,3,60,2330.18,2323.13
09/27/2025,19,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,2789.22,43,44,43,97.73,15,855,855,100,46.57,100,1886,1886,0.92,17,1857,278.69,3.69,1.51,1.17,5.1,0.15,100,100,43,1886,25997.43,25931.8
Total,*,*,*,*,*,*,*,*,6526.2,201,117,115,98.29,23,1977,1977,100,609.42,99.97,3519,3520,1.15,40,3478,97.52,18.54,1.39,1.39,3.97,0.15,100,500.0,201.0,3520.0,60828.58,60670.56
