DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,10,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,805.44,77,3,3,100,19,41,41,100,66.23,100,137,137,2.21,3,136,221.04,30.18,1.31,0.54,0.37,0.16,100,100,77,137,7507.25,7486.96
09/27/2025,10,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,192.01,36,20,20,100,13,25,25,100,23.05,85.32,93,109,19.78,18,91,67.93,19.1,0.78,0.51,3.96,0.35,100,100,36,109,1789.71,1784.96
09/27/2025,10,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,689.24,32,148,146,98.65,10,981,981,100,59.33,99.93,1344,1345,0.52,7,1343,17.24,10.33,3.4,5.8,0.89,0.06,100,100,32,1345,6424.21,6406.28
09/27/2025,10,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,286.73,12,53,53,100,6,71,71,100,221.72,99.16,235,237,1.32,3,228,73.98,16.05,1.62,0.45,0.81,0.13,100,100,12,237,2672.47,2663.01
09/27/2025,10,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,883.64,51,47,47,100,14,887,887,100,85.7,99.9,1953,1955,0.46,9,1939,90.39,4.57,2.23,1.14,4.66,0.06,100,100,51,1955,8236.13,8213.48
Total,*,*,*,*,*,*,*,*,2857.06,208,271,269,99.26,19,2005,2005,100,456.03,99.44,3762,3783,1.07,40,3737,47.92,10.94,1.87,1.69,1.5,0.11,100,500.0,208.0,3783.0,26629.769999999997,26554.69
