DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,01,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,140.27,64,0,0,NaN,14,56,56,100,26.86,100,33,33,9.09,3,33,74.63,19.98,0.84,0.29,1.28,0.21,100,100,64,33,1307.44,1303.08
09/27/2025,01,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,2.24,5,0,0,NaN,4,4,4,100,1.75,100,11,11,44.44,4,9,17.21,12.4,0.08,0.02,14.32,2.14,100,100,5,11,20.89,20.78
09/27/2025,01,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,34.3,7,0,0,NaN,4,280,280,100,7.33,100,344,344,0.58,2,344,54.26,19.86,0.21,0.09,2.43,0.03,100,100,7,344,319.69,318.58
09/27/2025,01,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/27/2025,01,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,116.32,29,1,1,100,7,540,540,100,21.43,100,1240,1240,0.89,11,1238,44.92,4.13,0.62,0.3,9.91,0.03,100,100,29,1240,1084.14,1080.62
Total,*,*,*,*,*,*,*,*,293.13,105,1,1,100,14,880,880,100,57.37,100,1628,1628,1.23,20,1624,56.46,8.21,0.35,0.14,5.1,0.2,100,500.0,105.0,1628.0,2732.1600000000003,2723.0599999999995
