DAY,HR,5G,REGION,MARKET,MARKET_DESC,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT,DL_GTP_Data_Volume_MB,ENDC_Sessions,Intra_CU_HO_Attempts,Intra_CU_HO_Success,Intra_CU_HO_Success_Rate_%,Max_ENDC_Sessions,SgNB_Modification_Attempts,SgNB_Modification_Success,SgNB_Modification_Success_Rate_%,UL_GTP_Data_Volume_MB,Drop_Den,Drop_Num,Drop_rate_%,Attach_Success_Den,Attach_Success_Num,Attach_Success_rate_%
09/27/2025,05,5GNR,Florida,143,Jacksonville,322.92,109,1,1,100,12,976,976,100,47.79,100,1731,1731,0.81,14,1718,65.67,7.73,0.28,0.13,7.75,0.23,100,100,109,1731,3009.81,3000.57,322.92,101,1,1,100,13,976,976,100,47.79,1718,14,0.81,1731,1732,100.06
Total,*,*,*,*,*,322.92,109,1,1,100,12,976,976,100,47.79,100,1731,1731,0.81,14,1718,65.67,7.73,0.28,0.13,7.75,0.23,100,100.0,109.0,1731.0,3009.81,3000.57,322.92,101.0,1,1,100,13,976.0,976.0,100.0,47.79,1718,14,0.81,1731,1732,100.06
